simulation,final_capital,total_return_pct,max_drawdown_pct
70,34659.414324861194,246.59414324861194,-38.8137742278618
71,14045.068735884735,40.450687358847354,-55.9512540479645
72,26463.274752665737,164.63274752665737,-42.97028776786757
73,134131.59872685527,1241.3159872685528,-52.96338858509031
74,274983.32847572747,2649.8332847572747,-31.703649104959812
75,27962.012577863574,179.62012577863572,-47.80895809166848
76,279664.0022004421,2696.6400220044206,-21.942476862506872
77,54533.109057458154,445.33109057458154,-42.14305505824381
78,326882.7511490339,3168.827511490339,-28.32004631616401
79,51014.835421052696,410.148354210527,-43.39930211871808
80,64754.85647780476,547.5485647780475,-34.696934521858964
81,19572.08971064731,95.72089710647309,-47.36898770336204
82,69295.31742928468,592.9531742928468,-28.404486453014783
83,72625.79973218356,626.2579973218355,-26.1937690710943
84,60379.40508867058,503.79405088670575,-29.940927555989582
85,76198.89028132179,661.9889028132179,-28.380619794803508
86,116827.11785052066,1068.2711785052065,-30.175791695423094
87,48944.182931516974,389.44182931516974,-36.91340520140528
88,32454.587146969978,224.54587146969976,-55.394610729892555
89,112001.97655726147,1020.0197655726147,-22.14534619340665
90,115691.3851648055,1056.913851648055,-25.299718259795167
91,65106.35704154345,551.0635704154345,-46.807092687730176
92,168748.65647505998,1587.4865647505997,-22.342814557749346
93,106073.09811073254,960.7309811073254,-28.80331472122585
94,79012.82940366528,690.1282940366527,-44.101900835317146
95,54197.90306037344,441.9790306037345,-35.39855018466089
96,86727.89364001567,767.2789364001567,-41.3021599221843
97,144764.44132256845,1347.6444132256847,-26.068797159397484
98,35192.978113325735,251.92978113325734,-36.367801937855155
99,459886.4043431464,4498.864043431464,-27.98126874395151
100,39327.23998658936,293.2723998658936,-43.059036819719346
101,99114.50215794829,891.145021579483,-35.24894453837717
102,55505.633649035364,455.0563364903536,-26.49594841882983
103,30617.424590629907,206.1742459062991,-55.319347776853235
104,78888.6737214485,688.886737214485,-33.35593089163769
105,140172.82243545997,1301.7282243545997,-38.26931102189931
106,122505.78620472316,1125.0578620472315,-37.58292718169602
107,165144.32265699713,1551.4432265699713,-26.63762433470062
108,37825.86077500267,278.2586077500267,-33.23579716526392
109,102928.72046224908,929.2872046224908,-26.41722967892094
110,104686.08663559532,946.8608663559532,-24.94031044317191
111,40733.8046388892,307.33804638889205,-43.53302180057316
112,158637.57906484598,1486.3757906484598,-30.29848730181712
113,166663.59635875173,1566.6359635875174,-41.503927227000325
114,10233.53564071805,2.3353564071804978,-50.085957518434356
115,63003.51648581067,530.0351648581067,-38.64913302648373
116,31157.296513688492,211.5729651368849,-58.32762852087856
117,33371.17526988034,233.71175269880337,-40.187803081591
118,53329.45453097493,433.2945453097493,-45.24150558643821
119,207918.50754777683,1979.1850754777684,-31.623737259659908
120,33405.396214215194,234.05396214215193,-34.921250440605625
121,19980.698129419277,99.80698129419278,-53.88324581641886
122,57261.702659197705,472.61702659197704,-33.03711650661217
123,41401.07370312978,314.0107370312978,-38.645586024368676
124,18349.397252210572,83.49397252210572,-38.46705605196678
125,67331.95727015717,573.3195727015717,-24.610942044744917
126,108607.78816948345,986.0778816948346,-27.72681386589858
127,94512.77394362219,845.1277394362219,-48.869413982579474
128,44156.74883128278,341.5674883128278,-30.254008449356736
129,66742.63217104673,567.4263217104673,-35.38837859689812
130,54613.87237705742,446.13872377057425,-45.7167240421547
131,59157.198686712494,491.57198686712496,-64.7364787611717
132,30466.735771925716,204.66735771925718,-45.471236746280795
133,70322.37659868182,603.2237659868182,-34.51904053615539
134,79001.81245995958,690.0181245995958,-40.12878848866986
135,232973.8685172873,2229.7386851728734,-22.5597653497987
136,58761.442305463606,487.61442305463606,-28.778707077020847
137,52536.99407626268,425.3699407626268,-53.11091633632782
138,38172.17889845333,281.7217889845333,-63.174036421833655
139,69242.21086507414,592.4221086507414,-52.46726975979323
140,66560.5449862547,565.605449862547,-44.64561694658238
141,129364.3183043214,1193.6431830432139,-23.153200847206346
142,176690.78894526043,1666.9078894526042,-20.64723252790306
143,127812.58344628719,1178.1258344628718,-23.76501058869088
144,11677.501165237087,16.775011652370868,-55.79122298035063
145,37298.40296491986,272.98402964919853,-45.369105744988076
146,26763.898146495707,167.63898146495706,-47.87470768174407
147,156853.96322253748,1468.5396322253748,-35.93440045771858
148,143431.13175193325,1334.3113175193325,-32.18897306531059
149,130779.02115046987,1207.7902115046986,-26.42138911777778
150,182919.38802981607,1729.1938802981604,-30.867882178290724
151,113294.66765879764,1032.9466765879763,-44.049545440599914
152,268962.25260440924,2589.6225260440924,-21.864762354907484
153,12444.61592975346,24.446159297534596,-52.15849276239495
154,65752.63609556221,557.5263609556221,-35.2612549310015
155,20752.152269296774,107.52152269296774,-38.80579540462368
156,77679.71343676123,676.7971343676123,-39.53294813281978
157,80454.22155810847,704.5422155810847,-31.189013030122574
158,31613.092127607666,216.13092127607666,-40.50656544955594
159,29086.489776384446,190.86489776384445,-37.05709995568694
160,53215.37221752644,432.1537221752644,-45.5246444813708
161,47100.164534857206,371.001645348572,-53.05046907607387
162,61428.366925284725,514.2836692528473,-34.04829212555344
163,234644.5067536701,2246.445067536701,-25.192219690342082
164,53308.95234935226,433.08952349352256,-31.444319193776813
165,286501.448660148,2765.0144866014803,-35.683537379425815
166,24249.09598392656,142.4909598392656,-39.663823191020704
167,77856.39832991442,678.5639832991442,-37.76152218880574
168,15296.06538366179,52.9606538366179,-47.792810466980065
169,53020.26746558361,430.20267465583606,-34.782175753006825
170,11687.990324039685,16.87990324039685,-60.09676733916266
171,36979.20679747255,269.7920679747255,-44.66520294454702
172,24042.585017024154,140.42585017024155,-55.5502962737325
173,147052.56140329785,1370.5256140329786,-24.370022431923964
174,42831.470858103654,328.31470858103654,-46.331094381619224
175,51921.94410002511,419.2194410002511,-51.96290670176581
176,78731.06187777795,687.3106187777794,-45.295231541934974
177,165111.39231843757,1551.1139231843756,-19.67906364969932
178,87261.0988496865,772.610988496865,-23.68345980634871
179,121182.9872379393,1111.829872379393,-42.204740020539035
180,14672.129693025585,46.72129693025585,-52.267877067290236
181,60351.76876107269,503.5176876107269,-20.582719367967545
182,68656.031557377,586.56031557377,-27.756250596318882
183,24913.4848577845,149.134848577845,-48.27600022271651
184,387433.8713529636,3774.338713529636,-32.99847771738922
185,61336.70375506629,513.367037550663,-32.96297179705825
186,198878.59139017848,1888.7859139017849,-24.80876053905052
187,223960.33706975152,2139.6033706975154,-42.93223306809043
188,41246.82593527365,312.4682593527365,-41.808479656897376
189,46605.78734835432,366.05787348354323,-28.632303835619243
190,108790.77649529674,987.9077649529673,-41.3818172042314
191,74555.23574521426,645.5523574521426,-48.29529109908125
192,34649.506125648026,246.49506125648026,-32.44837425610595
193,58855.89058579588,488.5589058579588,-52.14559326654352
194,16813.64083787814,68.13640837878143,-49.752413923686866
195,106644.28542002318,966.4428542002317,-29.141107368853998
196,25924.215948040397,159.24215948040396,-36.87710678302941
197,66873.13750779715,568.7313750779714,-32.31415472809939
198,21343.413999831246,113.43413999831246,-54.63806218426625
199,218965.11378854365,2089.651137885436,-30.035558908703987
200,74119.19933517097,641.1919933517097,-36.846917608083835
201,154112.3516203762,1441.123516203762,-32.41840710799433
202,115182.84740237841,1051.828474023784,-35.436904829452324
203,41006.46978957517,310.06469789575164,-37.06809013345148
204,919525.8399775631,9095.25839977563,-27.101305276905318
205,46682.152387950235,366.8215238795023,-35.68390687171487
206,100693.17774687643,906.9317774687644,-24.974522151589515
207,96860.19670287792,868.6019670287792,-34.48444193181826
208,6371.926336385237,-36.28073663614763,-72.42581471983853
209,83101.86456656521,731.0186456656521,-38.91004955715294
210,36777.66912313586,267.77669123135865,-54.86072326622361
211,51298.27370184766,412.9827370184766,-23.524755308065906
212,85086.88786546908,750.8688786546908,-36.45165774582667
213,12154.586716531614,21.54586716531614,-52.525214816514385
214,70727.30885149926,607.2730885149925,-34.33856792731049
215,17956.89966523664,79.56899665236641,-41.74917894486705
216,49943.88401052184,399.43884010521845,-39.74621091347628
217,31714.926464178257,217.14926464178257,-47.77482523073221
218,103785.96974348492,937.8596974348492,-40.846539112801395
219,65534.83958932671,555.3483958932671,-28.310533699154117
220,52103.552165455585,421.03552165455585,-48.77582419277315
221,214758.86178913596,2047.5886178913597,-24.293790693565246
222,201990.47746195382,1919.9047746195383,-24.18667056731173
223,66737.73421174366,567.3773421174366,-38.961068410419756
224,29473.99303437167,194.7399303437167,-47.712914130434086
225,78840.84917629181,688.4084917629182,-28.983329759212516
226,172742.50485417238,1627.4250485417238,-38.96173397738208
227,58116.0522259627,481.16052225962704,-37.1356899339739
228,32525.14800178056,225.2514800178056,-41.3003727707168
229,29676.12090266999,196.7612090266999,-37.340067975155065
230,25670.196061130966,156.70196061130966,-40.5479671448831
231,260218.15365396527,2502.181536539653,-28.569275863002886
232,126904.49184388187,1169.0449184388187,-26.04793849703188
233,54611.45456268434,446.1145456268434,-46.86790145965089
234,189463.36603721447,1794.6336603721445,-27.597457753249348
235,103609.03462219922,936.0903462219921,-45.2257634243206
236,93911.984711801,839.1198471180098,-27.27736870175943
237,53809.61313756964,438.0961313756965,-39.06354204369692
238,81083.18185656627,710.8318185656626,-32.103798033421086
239,83507.54865387185,735.0754865387186,-25.390957696055565
240,21213.339370724407,112.13339370724407,-51.179782352248225
241,53652.858311911456,436.52858311911456,-44.469696042743514
242,15084.403670521486,50.844036705214855,-49.230914934635535
243,32638.461025249086,226.38461025249086,-31.30311283360333
244,94781.11481554076,847.8111481554075,-32.44781439387247
245,63066.865241886735,530.6686524188674,-31.71133263736554
246,50013.650513829794,400.13650513829793,-34.342529256112456
247,147444.2570543982,1374.442570543982,-41.4571304460806
248,118932.58125838461,1089.325812583846,-20.57154534292423
249,29021.239371873915,190.21239371873915,-42.54594604343704
250,33575.02246420135,235.75022464201348,-59.96920139781445
251,233647.83570985068,2236.478357098507,-38.53409834776676
252,126887.75526133359,1168.8775526133359,-36.68803178321953
253,33498.412397296466,234.98412397296465,-42.668130465061395
254,159650.11699512805,1496.5011699512804,-21.19651000303931
255,64099.58051340114,540.9958051340114,-36.42868232781143
256,27509.18514950006,175.09185149500058,-56.08112665164745
257,88200.80592236579,782.0080592236579,-28.55932656091225
258,86290.08701472705,762.9008701472704,-38.99244022811756
259,68157.29113732539,581.5729113732539,-31.41578452805619
260,54659.41653382819,446.59416533828187,-32.44298392627443
261,245753.84228634863,2357.538422863486,-22.043464130114902
262,61599.88347861303,515.9988347861304,-26.009698099618195
263,120760.96374521128,1107.6096374521128,-36.1165617696704
264,62302.055553570106,523.0205555357011,-34.05941817599624
265,32668.149766431554,226.68149766431554,-32.47406832091726
266,24370.202532051968,143.70202532051968,-62.174091321184186
267,61632.29821953002,516.3229821953001,-31.96130051693073
268,98420.78156816405,884.2078156816405,-42.186125922106854
269,294315.34242635116,2843.1534242635116,-20.04463245458379
270,45831.17634756733,358.31176347567333,-52.03642452985265
271,15902.762025324226,59.027620253242254,-53.52475545956396
272,58965.832318579916,489.6583231857992,-44.553381042356065
273,83238.84470868223,732.3884470868223,-45.08575839684959
274,408798.0279697265,3987.980279697265,-24.690749450019844
275,26605.158012374974,166.05158012374974,-44.91556927759072
276,98688.01375486662,886.8801375486662,-33.39587419671478
277,94771.51279372537,847.7151279372537,-25.42496836438278
278,183263.0607515169,1732.6306075151688,-36.115144395675706
279,32402.550211859176,224.0255021185918,-36.148501951130946
280,55621.14471706276,456.2114471706276,-53.46053375576879
281,249110.19121519622,2391.101912151962,-25.707650750986105
282,13322.598004985826,33.225980049858265,-41.106036602300286
283,13564.19541583542,35.6419541583542,-55.45526871156255
284,129892.57446836783,1198.9257446836782,-28.870895076219348
285,161873.29166677786,1518.7329166677787,-35.56128076189732
286,69586.48847392938,595.8648847392938,-28.470750126648337
287,39406.7510066357,294.067510066357,-37.997790512235184
288,184640.5783811019,1746.4057838110189,-26.63218264342714
289,54735.65215026529,447.35652150265287,-40.70707841904365
290,133474.85121985033,1234.7485121985032,-25.93779735585335
291,43466.93580919617,334.6693580919617,-35.810461457866765
292,20889.911041531046,108.89911041531046,-55.496231923823046
293,84219.20248077436,742.1920248077436,-44.95692601730603
294,82987.2495921859,729.8724959218589,-38.871776272542824
295,139780.37133172463,1297.8037133172463,-43.33568925731588
296,35696.04549161027,256.96045491610266,-25.353573097755977
297,184406.94700339544,1744.0694700339545,-24.541036050864797
298,9119.526133721783,-8.804738662782166,-64.78663236952934
299,39033.00703896922,290.3300703896922,-41.84071540262952
300,16096.536047598636,60.965360475986365,-53.710621440278516
301,97141.83577023918,871.4183577023919,-42.16318830226641
302,45386.00683872672,353.8600683872672,-34.97558877456698
303,31348.52034828076,213.4852034828076,-37.13375915983367
304,18298.564871202034,82.98564871202035,-32.790788037669074
305,124123.10027787191,1141.2310027787191,-45.49511221822526
306,134223.120042012,1242.2312004201199,-33.426288143014226
307,32257.59977916506,222.5759977916506,-39.42586492052969
308,46408.439979459676,364.0843997945967,-43.55340457061659
309,110249.3894322111,1002.493894322111,-28.167674456769788
310,81851.38780741829,718.5138780741829,-46.68525460868483
311,22922.88809479197,129.22888094791972,-34.84879539991493
312,50216.307124480976,402.16307124480977,-31.96952570443819
313,87242.84669720959,772.428466972096,-33.27286110186427
314,74153.56540528167,641.5356540528168,-33.84527062826375
315,61120.0706383301,511.200706383301,-27.99962550868742
316,114001.34314172697,1040.0134314172699,-25.475507533059933
317,58630.268001758945,486.3026800175894,-49.064391300752845
318,95149.83485871287,851.4983485871287,-24.02513853184897
319,66794.81985713923,567.9481985713923,-39.83525901303175
320,17951.388008241112,79.51388008241112,-41.94129457451504
321,34441.39970816663,244.41399708166628,-34.945115730586096
322,42425.21173515814,324.25211735158143,-34.973530047827786
323,34522.80471004755,245.22804710047552,-42.66935439281207
324,210437.66324134186,2004.3766324134185,-23.53647716921911
325,16440.54823225557,64.40548232255568,-60.82331011250503
326,34842.717865521096,248.42717865521092,-37.78540766260584
327,73183.82711892402,631.8382711892401,-37.19391769877254
328,171937.8901193744,1619.378901193744,-24.980245721964337
329,80165.52481978372,701.6552481978372,-21.75543183011043
330,621988.1411625432,6119.881411625432,-31.088853305186536
331,9714.94434064988,-2.8505565935012056,-59.809299605549484
332,15214.56411378324,52.14564113783241,-31.26527630331487
333,49154.13659741966,391.5413659741966,-36.12739589531059
334,71938.05984131957,619.3805984131957,-41.14511061193684
335,49410.628154267106,394.10628154267107,-44.14134441243713
336,110997.64009218944,1009.9764009218944,-28.030474736552797
337,183681.14732828666,1736.8114732828665,-32.8357370003855
338,13663.862438835988,36.63862438835987,-56.35169770910798
339,195894.02260658547,1858.9402260658544,-24.833539735426694
340,30610.50781103242,206.1050781103242,-50.38910408826164
341,93397.29629080436,833.9729629080435,-24.028080592088045
342,13022.688800324828,30.226888003248277,-51.87658700728034
343,37607.75034023655,276.0775034023655,-64.91752709683215
344,269664.2006177536,2596.642006177536,-19.685881068772098
345,76449.3542309197,664.493542309197,-34.185816954490925
346,17961.32402682471,79.6132402682471,-59.11240298573901
347,49538.49063144669,395.38490631446695,-39.241173176343935
348,81535.52855781703,715.3552855781703,-31.87592417346325
349,59883.34776977155,498.83347769771547,-43.50534179319136
350,148650.67332753295,1386.5067332753295,-29.175384753253418
351,33803.53006489439,238.03530064894386,-37.980297670761686
352,69065.68880360512,590.6568880360512,-44.62606046659365
353,27993.010957585226,179.93010957585224,-46.24353422835587
354,116650.94921278463,1066.5094921278462,-27.008982393182258
355,36035.86048448861,260.3586048448861,-52.61272489675674
356,99378.27084980617,893.7827084980617,-34.377148589071446
357,137557.22826472388,1275.5722826472388,-36.21112440994708
358,82413.11099663588,724.1311099663588,-43.958294346734064
359,288080.7881985663,2780.807881985663,-36.108731662178215
360,68918.54539291916,589.1854539291916,-44.597414457428364
361,29174.367488938562,191.74367488938563,-58.73324787707577
362,32487.547633584076,224.87547633584074,-37.154230352939635
363,80744.85361097415,707.4485361097416,-29.957250716634746
364,202252.4167775114,1922.524167775114,-27.669304818220837
365,49254.98001864614,392.5498001864614,-37.12497563898374
366,64159.61491713084,541.5961491713084,-41.26488746288694
367,71796.88680956843,617.9688680956843,-24.333045932016095
368,103942.72597471456,939.4272597471456,-37.68946956978066
369,51154.78592868733,411.5478592868733,-33.60304596003011
370,192257.95670858407,1822.5795670858406,-33.37750910806812
371,38577.63770749271,285.7763770749271,-33.98368334425144
372,89201.30067253936,792.0130067253936,-33.30585376317047
373,270247.6337236446,2602.476337236446,-32.48392305977183
374,274233.265053792,2642.3326505379196,-33.93364097577294
375,215686.73762442693,2056.867376244269,-21.492563012308178
376,48717.73055970872,387.1773055970872,-53.2767879831565
377,60662.01134541542,506.6201134541542,-25.296555135681416
378,171734.0043823282,1617.3400438232818,-34.32623239419071
379,22980.73154575197,129.80731545751968,-39.8593430034473
380,328741.43011096295,3187.4143011096294,-21.331505704161106
381,164878.42651271154,1548.7842651271153,-33.60549066491965
382,101696.20272287182,916.9620272287182,-19.796997639530197
383,366419.98257344996,3564.1998257344994,-33.71907179365088
384,101985.31871163008,919.8531871163008,-23.901912728931894
385,14062.175974260135,40.621759742601355,-38.23704139093994
386,82354.6487252508,723.546487252508,-30.930427482673856
387,110517.25005104425,1005.1725005104424,-40.414626730028644
388,167069.98618234566,1570.6998618234566,-21.765496953879286
389,32696.757197386225,226.96757197386225,-39.11458094912372
390,149489.00921648936,1394.8900921648935,-23.960983352021255
391,79395.90954992322,693.9590954992323,-37.274727535398036
392,60748.441088628024,507.4844108862802,-25.96442699360229
393,47001.71371688917,370.01713716889174,-23.671986400890905
394,50089.710442124946,400.8971044212495,-36.72864493902899
395,46403.04125632147,364.03041256321467,-41.5877051509157
396,193182.8349829906,1831.828349829906,-29.983619750049268
397,54236.43915874708,442.3643915874708,-39.20226416028254
398,8498.148963648302,-15.01851036351698,-71.67974632358307
399,51916.129361888554,419.16129361888557,-36.72922703208859
400,74849.40528515176,648.4940528515176,-34.827535962726856
401,288901.327250112,2789.0132725011204,-29.533690053451135
402,171428.68850934604,1614.2868850934606,-36.864716823368646
403,71186.21967947812,611.8621967947812,-43.17633487996064
404,38355.26520042096,283.55265200420956,-52.43286363778563
405,43722.295223694244,337.22295223694243,-30.886340085537046
406,130608.17032816744,1206.0817032816744,-25.376136398792244
407,80982.7352281701,709.827352281701,-25.5482295577503
408,41521.106566102964,315.21106566102964,-28.68995176434178
409,108047.70998836812,980.4770998836811,-29.065581505433958
410,101680.35100620179,916.8035100620178,-28.371259040714257
411,56585.68504286573,465.85685042865725,-42.05394273719297
412,73458.06737427879,634.5806737427879,-33.2694547831848
413,19571.679604639266,95.71679604639266,-44.70375122618918
414,390137.6099257186,3801.376099257186,-24.499603792135087
415,60880.47857478034,508.8047857478034,-33.654053450582296
416,110672.14824817091,1006.7214824817091,-41.87331896816559
417,123894.05864662328,1138.9405864662328,-49.85344524509013
418,41698.70350128214,316.9870350128214,-30.181973234061005
419,101300.97872434363,913.0097872434362,-33.57015969420091
420,110919.77848899023,1009.1977848899022,-39.36936930685586
421,58634.736992763625,486.34736992763624,-26.019959059842567
422,79140.29907836019,691.4029907836018,-32.90685730000072
423,26571.02406815129,165.71024068151291,-74.14135978139308
424,45886.393040941344,358.86393040941346,-64.51439304696514
425,175499.84766735253,1654.9984766735254,-29.488217624714842
426,23910.59255391899,139.10592553918988,-42.19571043724496
427,30753.121482659535,207.53121482659535,-40.084654645895505
428,61626.72465319258,516.2672465319257,-33.312119512274165
429,56544.08952200518,465.44089522005186,-36.10960944098907
430,29569.50114328422,195.6950114328422,-53.88457034240898
431,46855.47402157636,368.55474021576356,-29.27676951469521
432,134387.16567935265,1243.8716567935264,-31.8298051710106
433,65199.640135546244,551.9964013554624,-38.72751835549075
434,94640.20730440736,846.4020730440736,-41.3751236754816
435,8871.522166208846,-11.284778337911538,-40.326450673789694
436,47011.337684011705,370.1133768401171,-47.542494369268894
437,10994.637979174811,9.946379791748114,-79.67298372787495
438,49527.280845252826,395.2728084525283,-40.297766670361625
439,48681.68161892919,386.81681618929196,-51.27080769272775
440,132420.29877218037,1224.2029877218038,-51.31408583658155
441,66055.02098245808,560.5502098245809,-26.616248553135964
442,101728.56930533073,917.2856930533075,-28.44835044025068
443,55518.032747027464,455.1803274702746,-51.842160075142395
444,59177.72478440034,491.77724784400345,-42.743967017650746
445,66429.6513152815,564.296513152815,-41.6153053091601
446,22713.607414465347,127.13607414465346,-36.777275062957024
447,118975.9804524279,1089.759804524279,-33.0163142452066
448,50280.643447780574,402.80643447780574,-32.81578150247908
449,39221.47220303907,292.2147220303907,-23.310335625667065
450,39747.98093893668,297.4798093893668,-39.999713681765726
451,100382.41485933587,903.8241485933588,-48.83960211273769
452,139807.18722768317,1298.0718722768318,-40.70078646106237
453,31813.78223365343,218.13782233653433,-51.68966659513957
454,32757.110407633987,227.57110407633988,-40.40340908955244
455,103276.34107914934,932.7634107914934,-40.3243127179054
456,61151.118511097135,511.5111851109713,-44.37162693637494
457,99627.28545846156,896.2728545846156,-27.676676871457722
458,98045.53506802485,880.4553506802484,-46.19987328477244
459,37840.20707154298,278.40207071542983,-35.584539938856736
460,126939.2350107833,1169.392350107833,-25.439723770527213
461,32084.92409761615,220.8492409761615,-43.887074273869
462,318415.62511060707,3084.1562511060706,-37.93200841087423
463,265895.37395640236,2558.9537395640236,-22.00409085706513
464,293516.2837560897,2835.1628375608966,-29.56714215862533
465,109094.66286141251,990.9466286141251,-32.2589520263563
466,100920.85869883325,909.2085869883325,-32.22819287741105
467,122078.33351113478,1120.783335111348,-22.697613896605795
468,97943.60442985017,879.4360442985017,-44.36758478709115
469,67882.74266953794,578.8274266953794,-44.71713562389106
470,22332.186676498473,123.32186676498473,-41.60773048762207
471,314980.2711195964,3049.8027111959636,-29.490389553052545
472,53158.5079470187,431.585079470187,-27.59906761264225
473,4969.015872000363,-50.30984127999637,-54.01930600695849
474,346339.3302300671,3363.3933023006703,-26.161966747925085
475,35671.49211372015,256.7149211372015,-53.42491391581
476,22666.87363230936,126.66873632309361,-27.59019956450292
477,46462.92880518286,364.6292880518286,-36.75444457728238
478,15995.093565673114,59.95093565673114,-59.29197855022833
479,13720.066797518262,37.200667975182625,-40.417787518327295
480,43447.065318018096,334.470653180181,-30.97524356554084
481,46683.04258840924,366.8304258840924,-40.98089023340317
482,126712.95680645973,1167.1295680645972,-37.99378910003682
483,79283.81584998585,692.8381584998585,-45.468034312610826
484,70524.08469729952,605.2408469729952,-39.550349579625674
485,149643.2447212103,1396.432447212103,-18.42617337249495
486,92667.06914482816,826.6706914482816,-32.96276444566831
487,10429.100572767678,4.291005727676784,-53.890233229336104
488,78139.57179392659,681.395717939266,-29.280391492874447
489,25192.422139499653,151.92422139499652,-44.81966501314076
490,56304.99551731666,463.0499551731666,-34.44875989303246
491,164488.6736596377,1544.886736596377,-26.370317421209638
492,40514.55353559735,305.14553535597344,-49.07640224207907
493,265339.6797896357,2553.396797896357,-22.675949745521244
494,154880.21454057712,1448.8021454057712,-30.856058947844506
495,402783.1225409486,3927.8312254094863,-22.208687140827905
496,84677.03709246642,746.7703709246642,-35.17754872729253
497,11818.243002808056,18.182430028080564,-49.06402781570054
498,48383.43215143485,383.83432151434846,-45.460699891845366
499,73391.33568976755,633.9133568976756,-55.44704276335809
500,20516.095772052897,105.16095772052896,-40.99311175447396
501,22839.328768681877,128.39328768681878,-38.51233011245268
502,196711.05712881548,1867.110571288155,-23.91323146671425
503,185689.95474005328,1756.8995474005326,-25.867981761864506
504,14254.919880606154,42.54919880606154,-57.99906697256881
505,77563.53844820095,675.6353844820095,-40.250024118528295
506,367160.06112520467,3571.6006112520467,-29.426144637968292
507,44343.602012290605,343.43602012290603,-42.06988691347372
508,71232.30771157339,612.3230771157339,-37.71694605266416
509,305483.9485637712,2954.839485637712,-31.026854584306957
510,74407.03527971456,644.0703527971456,-40.96770823299626
511,176269.5381629728,1662.695381629728,-46.62620182293637
512,95859.68735956348,858.5968735956347,-20.50563812218627
513,59849.87794692913,498.4987794692914,-44.98600832129277
514,17462.677136304057,74.62677136304056,-44.118636062425836
