entry_date,exit_date,symbol,strategy,quality,shares,entry_price,exit_price,leveraged_value,exit_value,pnl,pnl_pct,days_held,exit_reason
2025-02-10,2025-02-24,META,TREND_FOLLOW,3,2719.2414662999495,715.7281494140625,666.572998046875,1946237.6624848447,1812572.9366049378,-133664.7258799069,-6.8678521876537655,14,RSI_SELL
2025-02-19,2025-02-25,NVDA,TREND_FOLLOW,3,10864.610323481324,139.19967651367188,126.60242462158203,1512350.2424757,1375486.0095214061,-136864.23295429396,-9.049770953205176,6,STOP_LOSS
2025-02-25,2025-02-28,NET,PULLBACK,3,17628.398331109664,143.13999938964844,145.3000030517578,2523328.9263555165,2561406.3313078363,38077.404952319805,1.509014720776637,3,RSI_SELL
2025-03-25,2025-03-28,AMD,TREND_FOLLOW,3,22351.415917566086,114.80999755859375,103.22000122070312,2566166.006926876,2307113.1782956147,-259052.82863126136,-10.094936490156819,3,STOP_LOSS
2025-04-09,2025-04-11,TSLA,TREND_FOLLOW,3,8356.838621250981,272.20001220703125,252.30999755859375,2274731.574716707,2108513.932125397,-166217.6425913102,-7.307132166221009,2,RSI_SELL
2025-04-16,2025-04-29,PLTR,PULLBACK,3,22519.00277659633,92.70999908447266,116.08000183105469,2087736.726801483,2614005.883540828,526269.1567393448,25.207639928125204,13,TAKE_PROFIT
2025-04-24,2025-05-08,COIN,TREND_FOLLOW,3,5632.291299564615,203.8699951171875,206.5,1148255.1997408157,1163068.153360093,14812.953619277338,1.2900401951256932,14,TIME_EXIT
2025-04-29,2025-05-13,TSLA,TREND_FOLLOW,3,7407.029063081403,292.0299987792969,334.07000732421875,2163074.6882498786,2474466.2533543054,311391.5651044268,14.395784241568215,14,TIME_EXIT
2025-04-29,2025-05-13,PLTR,TREND_FOLLOW,3,10248.889212363514,116.08000183105469,128.10000610351562,1189691.0785374334,1312882.7706580216,123191.69212058815,10.354931153391174,14,TIME_EXIT
2025-05-08,2025-05-22,NVDA,TREND_FOLLOW,3,10120.63464089806,117.35523986816406,132.81329345703125,1187709.5059006424,1344154.8185329903,156445.31263234792,13.172018229635635,14,TIME_EXIT
2025-05-13,2025-05-27,TSLA,TREND_FOLLOW,3,7935.136137812772,334.07000732421875,362.8900146484375,2650890.9876777856,2879581.6692882227,228690.6816104371,8.626936478092336,14,TIME_EXIT
2025-05-22,2025-06-05,NVDA,TREND_FOLLOW,3,16327.132933353687,132.81329345703125,139.97239685058594,2168460.2975894627,2285347.9303796533,116887.63279019063,5.390351528230748,14,TIME_EXIT
2025-05-23,2025-06-05,PLTR,PULLBACK,3,9671.990814106424,123.30999755859375,119.91000366210938,1192653.1636742044,1159768.4539393897,-32884.70973481471,-2.757273508880557,13,RSI_SELL
2025-06-05,2025-06-06,COIN,PULLBACK,3,4599.612334533941,244.1999969482422,251.27000427246094,1123225.3180562856,1155744.6109500073,32519.292893721722,2.895170930619297,1,RSI_SELL
2025-06-05,2025-06-20,NVDA,TREND_FOLLOW,3,26527.66996093603,139.97239685058594,143.84188842773438,3713141.5472935056,3815790.142768721,102648.59547521546,2.76446761233855,15,TIME_EXIT
2025-06-05,2025-06-20,AMD,PULLBACK,3,17652.58715458805,115.69000244140625,128.24000549316406,2042227.8510114283,2263767.873672929,221540.02266150084,10.847958152748799,15,TIME_EXIT
2025-06-20,2025-07-07,NVDA,TREND_FOLLOW,3,28603.892733720797,143.84188842773438,158.2310791015625,4114437.947202749,4526024.813761984,411586.8665592349,10.003477311866066,17,TIME_EXIT
2025-06-20,2025-07-07,PLTR,TREND_FOLLOW,3,16481.72484095615,137.3000030517578,139.1199951171875,2262940.870961512,2292937.479396648,29996.6084351358,1.325558648927066,17,TIME_EXIT
2025-06-20,2025-07-07,AMD,TREND_FOLLOW,3,9705.37605829389,128.24000549316406,134.8000030517578,1244617.4790288315,1308284.7222764737,63667.24324764218,5.115406485960762,17,TIME_EXIT
2025-07-07,2025-07-21,NVDA,TREND_FOLLOW,3,29594.976105922113,158.2310791015625,171.37034606933594,4682845.005225014,5071701.297185601,388856.2919605868,8.303847159722553,14,TIME_EXIT
2025-07-07,2025-07-21,PLTR,PULLBACK,3,18513.260805567417,139.1199951171875,151.7899932861328,2575564.752873758,2810127.733381504,234562.98050774634,9.107244546891168,14,TIME_EXIT
2025-07-07,2025-07-21,COIN,TREND_FOLLOW,3,3966.8456731135875,357.1000061035156,413.6300048828125,1416560.6140805667,1640806.3951393368,224245.78105877014,15.83029902354861,14,TIME_EXIT
2025-07-21,2025-08-04,NVDA,TREND_FOLLOW,3,32890.568991221546,171.37034606933594,179.98985290527344,5636468.190443005,5919968.674700714,283500.4842577083,5.0297539998256635,14,TIME_EXIT
2025-07-21,2025-08-04,PLTR,TREND_FOLLOW,3,20423.33251112191,151.7899932861328,160.66000366210938,3100057.5047436524,3281212.6760293236,181155.17128567118,5.84360680434059,14,TIME_EXIT
2025-07-21,2025-08-04,AMD,TREND_FOLLOW,3,10860.074061203879,157.0,176.77999877929688,1705031.627609009,1919843.8792826955,214812.25167368655,12.598725337131778,14,TIME_EXIT
2025-08-04,2025-08-18,NVDA,TREND_FOLLOW,3,35562.391338976806,179.98985290527344,181.99972534179688,6400869.586062206,6472345.456191274,71475.87012906838,1.1166587471912564,14,TIME_EXIT
2025-08-04,2025-08-18,PLTR,TREND_FOLLOW,3,21912.59922873072,160.66000366210938,174.02999877929688,3520478.2723342124,3813449.6170272287,292971.34469301626,8.32191884254309,14,TIME_EXIT
2025-08-04,2025-08-18,AMD,TREND_FOLLOW,3,10952.953179964483,176.77999877929688,176.13999938964844,1936263.0497838173,1929253.1664337919,-7009.883350025397,-0.36203156130093206,14,TIME_EXIT
2025-08-18,2025-08-19,NVDA,TREND_FOLLOW,3,37379.103573877444,181.99972534179688,175.63009643554688,6802986.583968272,6564895.56535439,-238091.01861388236,-3.499801383923952,1,RSI_SELL
2025-08-18,2025-08-19,AMD,PULLBACK,3,11683.339666068734,176.13999938964844,166.5500030517578,2057903.4416504023,1945860.2570384708,-112043.18461193144,-5.444530697809358,1,RSI_SELL
2025-08-22,2025-08-28,NVDA,PULLBACK,3,26549.878354188048,177.97996520996094,180.1598358154297,4725346.425807084,4783221.725210149,57875.299403064884,1.224784263159708,6,RSI_SELL
2025-08-18,2025-09-02,TSLA,TREND_FOLLOW,3,11163.750388768573,335.1600036621094,329.3599853515625,3741642.6211825497,3676892.6645133174,-64749.95666923234,-1.7305222124278683,15,RSI_SELL
2025-09-03,2025-09-16,TSLA,PULLBACK,3,19160.560585719006,334.0899963378906,421.6199951171875,6401351.615914794,8078475.460593423,1677123.8446786292,26.19952699534624,13,TAKE_PROFIT
2025-09-03,2025-09-17,NET,TREND_FOLLOW,3,17115.080812040043,205.7100067138672,213.8800048828125,3520743.3887531366,3660573.567648855,139830.17889571842,3.9716094999254965,14,TIME_EXIT
2025-09-16,2025-09-30,TSLA,TREND_FOLLOW,3,15900.055722869716,421.6199951171875,444.7200012207031,6703781.416239339,7071072.8004838675,367291.3842445286,5.478868737497863,14,TIME_EXIT
2025-09-16,2025-09-30,COIN,TREND_FOLLOW,3,11244.182055302406,327.9100036621094,337.489990234375,3687079.7789316364,3794798.892037544,107719.11310590757,2.9215292199920917,14,TIME_EXIT
2025-09-23,2025-10-07,NVDA,TREND_FOLLOW,3,21126.141956742023,178.42999267578125,185.0399932861328,3769537.354608994,3909181.1658374327,139643.81122843875,3.70453448505284,14,TIME_EXIT
2025-09-30,2025-10-10,TSLA,TREND_FOLLOW,3,16377.765498265735,444.7200012207031,413.489990234375,7283519.892381127,6772042.095938782,-511477.7964423448,-7.022398565525611,10,RSI_SELL
2025-10-10,2025-10-13,PLTR,PULLBACK,3,33771.096779716805,175.44000244140625,177.2100067138672,5924801.301482483,5984576.287068274,59774.98558579106,1.0088943501081524,3,RSI_SELL
2025-10-07,2025-10-17,NVDA,TREND_FOLLOW,3,31665.192664351263,185.0399932861328,183.22000122070312,5859327.03801566,5801696.638616238,-57630.39939942211,-0.9835668674151942,10,BACKTEST_END
2025-10-13,2025-10-17,TSLA,PULLBACK,3,13746.38275789805,435.8999938964844,439.30999755859375,5992048.160266498,6038923.375811688,46875.21554518957,0.7822903670237653,4,BACKTEST_END
