date,equity,cash,positions,peak,drawdown
2023-06-07,7879.344996448406,6722.185197516522,1,10074.818123832021,-21.791689938205582
2023-06-08,7923.672379844364,6722.185197516522,1,10074.818123832021,-21.351707966807997
2023-06-09,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-12,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-13,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-14,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-15,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-16,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-20,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-21,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-22,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-23,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-26,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-27,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-28,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-29,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-06-30,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-07-03,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-07-05,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-07-06,7923.842714131054,7923.842714131054,0,10074.818123832021,-21.35001727339203
2023-07-07,7923.842714131054,6530.6427553297835,1,10074.818123832021,-21.35001727339203
2023-07-10,8003.106654836086,6530.6427553297835,1,10074.818123832021,-20.563264205189906
2023-07-11,8039.804894929393,5639.142740070994,2,10074.818123832021,-20.199007107520842
2023-07-12,8013.206554845356,5639.142740070994,2,10074.818123832021,-20.46301524897919
2023-07-13,8334.42450401997,5639.142740070994,2,10074.818123832021,-17.274690207013702
2023-07-14,8231.32950211922,5639.142740070994,2,10074.818123832021,-18.297984132855174
2023-07-17,8048.4207512189705,7137.930520910571,1,10074.818123832021,-20.11348837970186
2023-07-18,8037.2306532516795,7137.930520910571,1,10074.818123832021,-20.224558354660722
2023-07-19,8148.169015742115,5923.250497717211,2,10074.818123832021,-19.12341329053286
2023-07-20,8075.9968591220895,5923.250497717211,2,10074.818123832021,-19.839775171540936
2023-07-21,7976.82204780048,6772.247567620425,1,10074.818123832021,-20.824158314766237
2023-07-24,7982.247421532779,6772.247567620425,1,10074.818123832021,-20.770307479290945
2023-07-25,8011.822238586003,6772.247567620425,1,10074.818123832021,-20.47675560877862
2023-07-26,7995.415475831181,6772.247567620425,1,10074.818123832021,-20.63960482901429
2023-07-27,8017.704953875309,6772.247567620425,1,10074.818123832021,-20.41836532106325
2023-07-28,8031.3144856319,6772.247567620425,1,10074.818123832021,-20.283280681426945
2023-07-31,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-01,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-02,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-03,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-04,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-07,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-08,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-09,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-10,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-11,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-14,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-15,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-16,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-17,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-18,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-21,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-22,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-23,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-24,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-25,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-28,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-29,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-30,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-08-31,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-01,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-05,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-06,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-07,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-08,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-11,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-12,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-13,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-14,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-15,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-18,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-19,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-20,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-21,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-22,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-25,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-26,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-27,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-28,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-09-29,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-02,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-03,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-04,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-05,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-06,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-09,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-10,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-11,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-12,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-13,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-16,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-17,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-18,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-19,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-20,7984.31993832017,7984.31993832017,0,10074.818123832021,-20.74973622170677
2023-10-23,7984.31993832017,6851.849921840676,1,10074.818123832021,-20.74973622170677
2023-10-24,8091.970566699534,6851.849921840676,1,10074.818123832021,-19.681224343316465
2023-10-25,8105.223866974344,6851.849921840676,1,10074.818123832021,-19.549675563855537
2023-10-26,8053.983925013743,6851.849921840676,1,10074.818123832021,-20.058269776979767
2023-10-27,8033.573973000345,6851.849921840676,1,10074.818123832021,-20.26085360293607
2023-10-30,8046.109728997583,6851.849921840676,1,10074.818123832021,-20.136426979614853
2023-10-31,7951.2382532511265,6851.849921840676,1,10074.818123832021,-21.07809634357129
2023-11-01,7951.874417209806,6851.849921840676,1,10074.818123832021,-21.0717819471141
2023-11-02,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-03,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-06,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-07,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-08,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-09,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-10,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-13,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-14,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-15,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-16,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-17,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-20,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-21,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-22,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-24,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-27,7978.005267616834,7978.005267616834,0,10074.818123832021,-20.812413985471043
2023-11-28,7978.005267616834,6695.305224892224,1,10074.818123832021,-20.812413985471043
2023-11-29,7969.982192521772,6695.305224892224,1,10074.818123832021,-20.89204892276171
2023-11-30,7941.671179801892,6695.305224892224,1,10074.818123832021,-21.1730566032171
2023-12-01,8006.040035542249,6695.305224892224,1,10074.818123832021,-20.53414823832968
2023-12-04,8042.438188568983,6695.305224892224,1,10074.818123832021,-20.17286972610886
2023-12-05,8029.90510481349,4718.705216881359,3,10074.818123832021,-20.297269825459992
2023-12-06,7866.83021686187,4718.705216881359,3,10074.818123832021,-21.915908355180598
2023-12-07,7869.823515524748,4718.705216881359,3,10074.818123832021,-21.88619765841083
2023-12-08,8116.947611695108,6056.550125316418,2,10074.818123832021,-19.43330875130701
2023-12-11,7908.82439957469,6056.550125316418,2,10074.818123832021,-21.499085121285365
2023-12-12,7915.820539707632,4680.450119212901,3,10074.818123832021,-21.429643270852427
2023-12-13,7960.304935455799,4680.450119212901,3,10074.818123832021,-20.988102836063444
2023-12-14,7906.253569343852,4680.450119212901,3,10074.818123832021,-21.524602507299075
2023-12-15,7992.399089130378,6619.106122646307,1,10074.818123832021,-20.669544691587756
2023-12-18,7975.501965571113,6619.106122646307,1,10074.818123832021,-20.837261104445822
2023-12-19,7979.232464906745,5520.6061569785825,2,10074.818123832021,-20.80023314731767
2023-12-20,7943.290934612098,5520.6061569785825,2,10074.818123832021,-21.156979342165865
2023-12-21,8067.849002161537,5520.6061569785825,2,10074.818123832021,-19.920648660872505
2023-12-22,8107.61864846231,6841.4861550855785,1,10074.818123832021,-19.525905591449764
2023-12-26,8087.338134601227,6841.4861550855785,1,10074.818123832021,-19.72720464828445
2023-12-27,8220.579174766364,6841.4861550855785,1,10074.818123832021,-18.404689060137446
2023-12-28,8111.135429297271,6841.4861550855785,1,10074.818123832021,-19.49099894805695
2023-12-29,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-02,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-03,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-04,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-05,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-08,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-09,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-10,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-11,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-12,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-16,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-17,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-18,7934.76098174583,7934.76098174583,0,10074.818123832021,-21.24164541515522
2024-01-19,7934.760981745829,6664.681025691141,1,10074.818123832021,-21.241645415155226
2024-01-22,7950.636177807078,6664.681025691141,1,10074.818123832021,-21.084072386380683
2024-01-23,7992.654504184794,6664.681025691141,1,10074.818123832021,-20.66700950880554
2024-01-24,7906.678141712031,6664.681025691141,1,10074.818123832021,-21.520388313425197
2024-01-25,8019.74276719871,4861.381007380594,2,10074.818123832021,-20.398138520952777
2024-01-26,7979.571100117869,4861.381007380594,2,10074.818123832021,-20.796871943105728
2024-01-29,7968.355054115366,6208.838036061167,1,10074.818123832021,-20.90819947145059
2024-01-30,7920.453237988351,5182.898018360971,2,10074.818123832021,-21.383660323827698
2024-01-31,7906.723988331217,5182.898018360971,2,10074.818123832021,-21.51993325191816
2024-02-01,8000.673753093637,5182.898018360971,2,10074.818123832021,-20.587412549234884
2024-02-02,8033.389799099802,5182.898018360971,2,10074.818123832021,-20.262681664726163
2024-02-05,7937.379986011306,6718.629473228102,1,10074.818123832021,-21.215649866319644
2024-02-06,7954.981876305648,6718.629473228102,1,10074.818123832021,-21.040938123854485
2024-02-07,7949.363289553787,6718.629473228102,1,10074.818123832021,-21.096706741042432
2024-02-08,7860.936330469454,6718.629473228102,1,10074.818123832021,-21.974409524332962
2024-02-09,7987.670834912826,7987.670834912826,0,10074.818123832021,-20.716476101757515
2024-02-12,7987.670834912826,6552.630856885482,1,10074.818123832021,-20.716476101757515
2024-02-13,7933.177925026046,6552.630856885482,1,10074.818123832021,-21.257358420594382
2024-02-14,8058.319436967269,5672.080853833724,2,10074.818123832021,-20.015236623425654
2024-02-15,8067.184926250412,5672.080853833724,2,10074.818123832021,-19.927240104042625
2024-02-16,7875.271822910873,3868.9808782477858,3,10074.818123832021,-21.832119189507875
2024-02-20,7704.684528120737,3868.9808782477858,3,10074.818123832021,-23.525323897458
2024-02-21,7490.622823350119,3868.9808782477858,3,10074.818123832021,-25.650044186594084
2024-02-22,7846.494576146957,5227.373138944808,2,10074.818123832021,-22.11775458669528
2024-02-23,7725.254844088547,5227.373138944808,2,10074.818123832021,-23.321148340986657
2024-02-26,7791.405981662892,7791.405981662892,0,10074.818123832021,-22.664549514474196
2024-02-27,7791.405981662892,7791.405981662892,0,10074.818123832021,-22.664549514474196
2024-02-28,7791.405981662892,4820.455969455859,2,10074.818123832021,-22.664549514474196
2024-02-29,7849.708423604421,4820.455969455859,2,10074.818123832021,-22.085854780485757
2024-03-01,7898.631545658864,4820.455969455859,2,10074.818123832021,-21.600256713571632
2024-03-04,8118.0419542648215,4820.455969455859,2,10074.818123832021,-19.422446594231197
2024-03-05,7905.597563486623,4820.455969455859,2,10074.818123832021,-21.53111384923266
2024-03-06,8002.333088598354,4820.455969455859,2,10074.818123832021,-20.570942420600087
2024-03-07,8225.041529797658,4820.455969455859,2,10074.818123832021,-18.360396895490446
2024-03-08,8381.990063504018,4820.455969455859,2,10074.818123832021,-16.8025669498054
2024-03-11,8000.465995306426,6516.235953802519,1,10074.818123832021,-20.58947469849314
2024-03-12,8080.956817330656,6516.235953802519,1,10074.818123832021,-19.790543928379993
2024-03-13,8207.314925922881,6516.235953802519,1,10074.818123832021,-18.53634651221697
2024-03-14,8130.4980123981,6516.235953802519,1,10074.818123832021,-19.298811030986496
2024-03-15,8200.741735194122,6516.235953802519,1,10074.818123832021,-18.60159027789062
2024-03-18,7977.044763861723,6516.235953802519,1,10074.818123832021,-20.821947693606564
2024-03-19,7913.244987503691,6516.235953802519,1,10074.818123832021,-21.455207525931616
2024-03-20,7995.459555494109,6516.235953802519,1,10074.818123832021,-20.639167305851224
2024-03-21,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-03-22,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-03-25,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-03-26,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-03-27,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-03-28,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-01,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-02,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-03,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-04,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-05,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-08,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-09,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-10,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-11,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-12,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-15,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-16,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-17,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-18,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-19,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-22,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-23,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-24,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-25,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-26,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-29,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-04-30,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-05-01,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-05-02,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-05-03,7882.590123094371,7882.590123094371,0,10074.818123832021,-21.75947966298197
2024-05-06,7882.590123094371,6642.390118516734,1,10074.818123832021,-21.75947966298197
2024-05-07,7856.576697149166,6642.390118516734,1,10074.818123832021,-22.017682100241558
2024-05-08,7847.092960189708,6642.390118516734,1,10074.818123832021,-22.111815183766158
2024-05-09,7823.30214868275,6642.390118516734,1,10074.818123832021,-22.347956533560655
2024-05-10,7709.073309647716,6642.390118516734,1,10074.818123832021,-23.481762004101363
2024-05-13,7709.300722576793,6642.390118516734,1,10074.818123832021,-23.47950476306453
2024-05-14,7741.115579304088,6642.390118516734,1,10074.818123832021,-23.163718846770553
2024-05-15,7824.624154161647,6642.390118516734,1,10074.818123832021,-22.334834654211093
2024-05-16,7781.674161715167,7781.674161715167,0,10074.818123832021,-22.761145004617134
2024-05-17,7781.674161715167,7781.674161715167,0,10074.818123832021,-22.761145004617134
2024-05-20,7781.674161715167,7781.674161715167,0,10074.818123832021,-22.761145004617134
2024-05-21,7781.674161715167,7781.674161715167,0,10074.818123832021,-22.761145004617134
2024-05-22,7781.674161715167,7781.674161715167,0,10074.818123832021,-22.761145004617134
2024-05-23,7781.674161715167,6744.1556222864565,1,10074.818123832021,-22.761145004617134
2024-05-24,7798.999208375324,6744.1556222864565,1,10074.818123832021,-22.589181139391872
2024-05-28,7836.930766546863,6744.1556222864565,1,10074.818123832021,-22.212682450231302
2024-05-29,7838.434125315632,6744.1556222864565,1,10074.818123832021,-22.19776050573275
2024-05-30,7718.326705423993,6744.1556222864565,1,10074.818123832021,-23.389915226695145
2024-05-31,7792.526886185383,6744.1556222864565,1,10074.818123832021,-22.65342371042778
2024-06-03,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-04,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-05,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-06,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-07,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-10,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-11,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-12,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-13,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-14,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-17,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-18,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-20,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-21,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-24,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-25,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-26,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-27,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-06-28,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-07-01,7797.596746529194,7797.596746529194,0,10074.818123832021,-22.603101607522333
2024-07-02,7797.596746529194,5484.996801460835,1,10074.818123832021,-22.603101607522333
2024-07-03,7908.30979966335,5484.996801460835,1,10074.818123832021,-21.50419290491992
2024-07-05,7926.475663731953,5484.996801460835,1,10074.818123832021,-21.323883306817773
2024-07-08,7903.548165833394,5484.996801460835,1,10074.818123832021,-21.551455632360053
2024-07-09,7957.948893055378,5484.996801460835,1,10074.818123832021,-21.011488294455468
2024-07-10,7951.8162124813425,5484.996801460835,1,10074.818123832021,-21.072359671969753
2024-07-11,7790.228612293659,5484.996801460835,1,10074.818123832021,-22.676235773767036
2024-07-12,7792.867655037037,7792.867655037037,0,10074.818123832021,-22.650041328260023
2024-07-15,7792.867655037037,6563.867658851734,1,10074.818123832021,-22.650041328260023
2024-07-16,7872.587025086705,5420.867676017871,2,10074.818123832021,-21.858767787935847
2024-07-17,7797.84859713987,5420.867676017871,2,10074.818123832021,-22.60060180447298
2024-07-18,7615.444706661946,5420.867676017871,2,10074.818123832021,-24.4110949392964
2024-07-19,7723.635702537343,5420.867676017871,2,10074.818123832021,-23.337219514990025
2024-07-22,7687.246478552548,5420.867676017871,2,10074.818123832021,-23.698409399884483
2024-07-23,7560.4280205047,5420.867676017871,2,10074.818123832021,-24.957176123899664
2024-07-24,7339.315539736317,5420.867676017871,2,10074.818123832021,-27.15188056472069
2024-07-25,7355.926540433926,6367.757887766022,1,10074.818123832021,-26.987004132278546
2024-07-26,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-07-29,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-07-30,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-07-31,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-01,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-02,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-05,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-06,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-07,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-08,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-09,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-12,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-13,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-14,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-15,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-16,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-19,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-20,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-21,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-22,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-23,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-26,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-27,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-28,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-29,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-08-30,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-03,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-04,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-05,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-06,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-09,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-10,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-11,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-12,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-13,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-16,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-17,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-18,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-19,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-20,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-23,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-24,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-25,7366.949751449179,7366.949751449179,0,10074.818123832021,-26.877590633396842
2024-09-26,7366.949751449179,5707.149794173788,1,10074.818123832021,-26.877590633396842
2024-09-27,7441.549275533346,5707.149794173788,1,10074.818123832021,-26.13713534013748
2024-09-30,7363.139195382284,5707.149794173788,1,10074.818123832021,-26.915413212624156
2024-10-01,7313.983356010031,5707.149794173788,1,10074.818123832021,-27.403321170545258
