date,equity,cash,positions
2021-04-28,125478.33695530891,4731.697873353958,1
2021-04-29,125857.72934365273,4731.697873353958,1
2021-04-30,123366.01499581337,4731.697873353958,1
2021-05-03,122000.59984135628,4731.697873353958,1
2021-05-04,122000.59984135628,122000.59984135628,0
2021-05-05,122000.59984135628,122000.59984135628,0
2021-05-06,122000.59984135628,122000.59984135628,0
2021-05-07,122000.59984135628,122000.59984135628,0
2021-05-10,122000.59984135628,122000.59984135628,0
2021-05-11,122000.59984135628,122000.59984135628,0
2021-05-12,122000.59984135628,122000.59984135628,0
2021-05-13,122000.59984135628,122000.59984135628,0
2021-05-14,122000.59984135628,122000.59984135628,0
2021-05-17,122000.59984135628,122000.59984135628,0
2021-05-18,122000.59984135628,122000.59984135628,0
2021-05-19,122000.59984135628,122000.59984135628,0
2021-05-20,122000.59984135628,122000.59984135628,0
2021-05-21,122000.59984135628,122000.59984135628,0
2021-05-24,122000.59984135628,122000.59984135628,0
2021-05-25,122000.59984135628,122000.59984135628,0
2021-05-26,122000.59984135628,122000.59984135628,0
2021-05-27,122000.59984135628,122000.59984135628,0
2021-05-28,122000.59984135628,122000.59984135628,0
2021-06-01,122145.1914627552,4576.005465745926,1
2021-06-02,125858.89637684822,4576.005465745926,1
2021-06-03,127243.1586792469,4576.005465745926,1
2021-06-04,131641.70435261726,4576.005465745926,1
2021-06-07,131936.27764821053,4576.005465745926,1
2021-06-08,130765.25412678719,4576.005465745926,1
2021-06-09,130080.19223713875,4576.005465745926,1
2021-06-10,130562.80927205086,4576.005465745926,1
2021-06-11,133456.6733353138,4576.005465745926,1
2021-06-14,134850.92430233955,5020.666892290115,1
2021-06-15,133191.92941212654,5020.666892290115,1
2021-06-16,133348.63820195198,5020.666892290115,1
2021-06-17,139451.50762677193,5020.666892290115,1
2021-06-18,139318.2128765583,5020.666892290115,1
2021-06-21,137794.303221941,5020.666892290115,1
2021-06-22,141105.11728787422,5020.666892290115,1
2021-06-23,142333.62440037727,5020.666892290115,1
2021-06-24,143401.8004333973,5020.666892290115,1
2021-06-25,142144.50782513618,5020.666892290115,1
2021-06-28,149002.17752575874,5343.489949464798,1
2021-06-29,149302.2709095478,5343.489949464798,1
2021-06-30,149127.94468426704,5343.489949464798,1
2021-07-01,150633.86659741402,5343.489949464798,1
2021-07-02,152610.6905415058,5343.489949464798,1
2021-07-06,154131.012540102,5343.489949464798,1
2021-07-07,151782.23219037056,5343.489949464798,1
2021-07-08,148410.90836834908,5343.489949464798,1
2021-07-09,149471.2245838642,5343.489949464798,1
2021-07-12,145956.36078381538,5775.141820192337,1
2021-07-13,143488.6004383564,5775.141820192337,1
2021-07-14,135921.18320202827,5775.141820192337,1
2021-07-15,135365.1834461689,5245.1822254657745,1
2021-07-16,133807.26207470894,5144.042989015579,1
2021-07-19,134840.8857319355,5144.042989015579,1
2021-07-20,135634.82390332222,5144.042989015579,1
2021-07-21,135634.82390332222,135634.82390332222,0
2021-07-22,136872.258633852,5096.0849277973175,1
2021-07-23,136872.258633852,136872.258633852,0
2021-07-26,136872.258633852,136872.258633852,0
2021-07-27,134304.25936627388,5348.259610414505,1
2021-07-28,134744.26180768013,5348.259610414505,1
2021-07-29,140818.26388287544,5348.259610414505,1
2021-07-30,142788.25900006294,5348.259610414505,1
2021-08-02,147282.26229596138,5348.259610414505,1
2021-08-03,147296.26070904732,5348.259610414505,1
2021-08-04,147532.25619244576,5348.259610414505,1
2021-08-05,148274.26363873482,5348.259610414505,1
2021-08-06,145168.26388287544,5348.259610414505,1
2021-08-09,148100.2585117817,5348.259610414505,1
2021-08-10,145578.74051213264,5554.587722063065,1
2021-08-11,143914.09907078743,5554.587722063065,1
2021-08-12,145361.01387524605,5554.587722063065,1
2021-08-13,147348.72099232674,5554.587722063065,1
2021-08-16,145677.07126927376,5554.587722063065,1
2021-08-17,142221.4379284382,5554.587722063065,1
2021-08-18,139285.53177762032,5554.587722063065,1
2021-08-19,133346.1673271656,5225.688136339188,1
2021-08-20,132550.71935009956,5225.688136339188,1
2021-08-23,136846.14651799202,5225.688136339188,1
2021-08-24,138330.99015927315,5225.688136339188,1
2021-08-25,134353.74015927315,5225.688136339188,1
2021-08-26,137111.3025867939,5225.688136339188,1
2021-08-27,141565.81328129768,5225.688136339188,1
2021-08-30,141830.96935009956,5225.688136339188,1
2021-08-31,144906.70894551277,5225.688136339188,1
2021-09-01,144164.2921822071,5225.688136339188,1
2021-09-02,143886.0720627308,5420.32833981514,1
2021-09-03,146649.69846653938,5420.32833981514,1
2021-09-07,145530.62639164925,5420.32833981514,1
2021-09-08,143533.64730763435,5420.32833981514,1
2021-09-09,142532.06196713448,5420.32833981514,1
2021-09-10,144393.02678990364,5420.32833981514,1
2021-09-13,142377.49654698372,5420.32833981514,1
2021-09-14,142933.93678593636,5420.32833981514,1
2021-09-15,143546.0186855793,5420.32833981514,1
2021-09-16,143757.91547513008,5481.074471712112,1
2021-09-17,144214.5793545246,5481.074471712112,1
2021-09-20,138858.79413723946,5481.074471712112,1
2021-09-21,140541.15815091133,5481.074471712112,1
2021-09-22,142835.448251009,5481.074471712112,1
2021-09-23,143145.9810268879,5481.074471712112,1
2021-09-24,146936.31714749336,5481.074471712112,1
2021-09-27,150036.17627835274,5481.074471712112,1
2021-09-28,147515.37293362617,5481.074471712112,1
2021-09-29,148200.37293362617,5481.074471712112,1
2021-09-30,148200.37293362617,148200.37293362617,0
2021-10-01,148152.61780667305,5770.538644075394,1
2021-10-04,149311.55402493477,5770.538644075394,1
2021-10-05,149138.89569973946,5770.538644075394,1
2021-10-06,149535.61637234688,5770.538644075394,1
2021-10-07,151530.25049710274,5770.538644075394,1
2021-10-08,150038.86124539375,5770.538644075394,1
2021-10-11,151223.5246975422,5770.538644075394,1
2021-10-12,153754.44553494453,5770.538644075394,1
2021-10-13,154738.89057278633,5770.538644075394,1
2021-10-14,156068.65226101875,5770.538644075394,1
2021-10-15,160598.8173611164,6043.311990022659,1
2021-10-18,165563.4871609211,6043.311990022659,1
2021-10-19,164492.8099758625,6043.311990022659,1
2021-10-20,164773.31534695625,6043.311990022659,1
2021-10-21,169943.31199002266,6043.311990022659,1
2021-10-22,172817.97171902657,6043.311990022659,1
2021-10-25,193934.30930447578,6043.311990022659,1
2021-10-26,206430.4845211506,7289.252581834793,1
2021-10-27,204287.41812634468,7289.252581834793,1
2021-10-28,208235.25629544258,7289.252581834793,1
2021-10-29,213278.8333580494,7289.252581834793,1
2021-11-01,215373.6423408985,7289.252581834793,1
2021-11-02,219998.2391293049,7289.252581834793,1
2021-11-03,221585.452201128,7289.252581834793,1
2021-11-04,247391.5266907215,7289.252581834793,1
2021-11-05,247000.08953404427,9281.9259827137,1
2021-11-08,255405.54356312752,9281.9259827137,1
2021-11-09,254230.97249913216,9281.9259827137,1
2021-11-10,244658.9795486927,9281.9259827137,1
2021-11-11,252097.67511677742,9281.9259827137,1
2021-11-12,252097.67511677742,9281.9259827137,1
2021-11-15,249181.35071873665,9281.9259827137,1
2021-11-16,250603.51334309578,9281.9259827137,1
2021-11-17,243076.9681236744,9281.9259827137,1
2021-11-18,262364.7996208668,9281.9259827137,1
2021-11-19,272808.2021706104,9850.93569111824,1
2021-11-22,264604.93412709236,9850.93569111824,1
2021-11-23,262930.828574419,9850.93569111824,1
2021-11-24,270328.8944923878,9850.93569111824,1
2021-11-26,260993.59901356697,9850.93569111824,1
2021-11-29,275925.2237160206,9850.93569111824,1
2021-11-30,270344.7703011036,9850.93569111824,1
2021-12-01,260482.20600056648,9850.93569111824,1
2021-12-02,265991.53823018074,9850.93569111824,1
2021-12-03,254659.21134114265,9986.230674028397,1
2021-12-06,246249.16652607918,9986.230674028397,1
2021-12-07,265106.60397458076,9252.550858736038,1
2021-12-08,260364.6714680195,9252.550858736038,1
2021-12-09,249823.41500210762,9252.550858736038,1
2021-12-10,247519.48371815681,9252.550858736038,1
2021-12-13,247519.48371815681,247519.48371815681,0
2021-12-14,247519.48371815681,247519.48371815681,0
2021-12-15,247519.48371815681,247519.48371815681,0
2021-12-16,247519.48371815681,247519.48371815681,0
2021-12-17,247519.48371815681,247519.48371815681,0
2021-12-20,247519.48371815681,247519.48371815681,0
2021-12-21,247519.48371815681,247519.48371815681,0
2021-12-22,247519.48371815681,247519.48371815681,0
2021-12-23,247519.48371815681,247519.48371815681,0
2021-12-27,247519.48371815681,247519.48371815681,0
2021-12-28,247519.48371815681,247519.48371815681,0
2021-12-29,247519.48371815681,247519.48371815681,0
2021-12-30,247519.48371815681,247519.48371815681,0
2021-12-31,247519.48371815681,247519.48371815681,0
2022-01-03,247519.48371815681,247519.48371815681,0
2022-01-04,237565.12718129158,9563.117293596268,1
2022-01-05,225373.58299183846,9563.117293596268,1
2022-01-06,225373.58299183846,225373.58299183846,0
2022-01-07,225373.58299183846,225373.58299183846,0
2022-01-10,225373.58299183846,225373.58299183846,0
2022-01-11,225373.58299183846,225373.58299183846,0
2022-01-12,225373.58299183846,225373.58299183846,0
2022-01-13,225373.58299183846,225373.58299183846,0
2022-01-14,225373.58299183846,225373.58299183846,0
2022-01-18,221426.2483971119,8454.186019182205,1
2022-01-19,221426.2483971119,221426.2483971119,0
2022-01-20,221426.2483971119,221426.2483971119,0
2022-01-21,221426.2483971119,221426.2483971119,0
2022-01-24,221426.2483971119,221426.2483971119,0
2022-01-25,221426.2483971119,221426.2483971119,0
2022-01-26,221426.2483971119,221426.2483971119,0
2022-01-27,221426.2483971119,221426.2483971119,0
2022-01-28,221426.2483971119,221426.2483971119,0
2022-01-31,221426.2483971119,221426.2483971119,0
2022-02-01,221426.2483971119,221426.2483971119,0
2022-02-02,221426.2483971119,221426.2483971119,0
2022-02-03,221426.2483971119,221426.2483971119,0
2022-02-04,221426.2483971119,221426.2483971119,0
2022-02-07,221426.2483971119,221426.2483971119,0
2022-02-08,221426.2483971119,221426.2483971119,0
2022-02-09,221426.2483971119,221426.2483971119,0
2022-02-10,221426.2483971119,221426.2483971119,0
2022-02-11,221426.2483971119,221426.2483971119,0
2022-02-14,221426.2483971119,221426.2483971119,0
2022-02-15,221426.2483971119,221426.2483971119,0
2022-02-16,221426.2483971119,221426.2483971119,0
2022-02-17,221426.2483971119,221426.2483971119,0
2022-02-18,221426.2483971119,221426.2483971119,0
2022-02-22,221426.2483971119,221426.2483971119,0
2022-02-23,221426.2483971119,221426.2483971119,0
2022-02-24,221426.2483971119,221426.2483971119,0
2022-02-25,221426.2483971119,221426.2483971119,0
2022-02-28,221426.2483971119,221426.2483971119,0
2022-03-01,221426.2483971119,221426.2483971119,0
2022-03-02,221426.2483971119,221426.2483971119,0
2022-03-03,221426.2483971119,221426.2483971119,0
2022-03-04,221426.2483971119,221426.2483971119,0
2022-03-07,221426.2483971119,221426.2483971119,0
2022-03-08,221426.2483971119,221426.2483971119,0
2022-03-09,221426.2483971119,221426.2483971119,0
2022-03-10,221426.2483971119,221426.2483971119,0
2022-03-11,221426.2483971119,221426.2483971119,0
2022-03-14,221426.2483971119,221426.2483971119,0
2022-03-15,221426.2483971119,221426.2483971119,0
2022-03-16,221426.2483971119,221426.2483971119,0
2022-03-17,221426.2483971119,221426.2483971119,0
2022-03-18,221426.2483971119,221426.2483971119,0
2022-03-21,221426.2483971119,221426.2483971119,0
2022-03-22,221426.2483971119,221426.2483971119,0
2022-03-23,221426.2483971119,221426.2483971119,0
2022-03-24,224580.76487660408,8615.808516740799,1
2022-03-25,223882.131636858,8615.808516740799,1
2022-03-28,241177.72123646736,8615.808516740799,1
2022-03-29,242824.22657704353,8615.808516740799,1
2022-03-30,241635.67643666267,8615.808516740799,1
2022-03-31,238144.61631703377,8615.808516740799,1
2022-04-01,239633.4777367115,8615.808516740799,1
2022-04-04,252596.6676170826,8615.808516740799,1
2022-04-05,241054.18409657478,8615.808516740799,1
2022-04-06,231362.69059681892,8615.808516740799,1
2022-04-07,231362.69059681892,231362.69059681892,0
2022-04-08,228934.6646425724,8678.567950487137,1
2022-04-11,228240.94530415535,8678.567950487137,1
2022-04-12,230720.4496986866,8656.696952104568,1
2022-04-13,238689.95271992683,8656.696952104568,1
2022-04-14,230281.70381855965,8656.696952104568,1
2022-04-18,234621.948874712,8656.696952104568,1
2022-04-19,234621.948874712,234621.948874712,0
2022-04-20,234621.948874712,234621.948874712,0
2022-04-21,234621.948874712,234621.948874712,0
2022-04-22,234621.948874712,234621.948874712,0
2022-04-25,234621.948874712,234621.948874712,0
2022-04-26,234621.948874712,234621.948874712,0
2022-04-27,234621.948874712,234621.948874712,0
2022-04-28,234621.948874712,234621.948874712,0
2022-04-29,234621.948874712,234621.948874712,0
2022-05-02,234621.948874712,234621.948874712,0
2022-05-03,234621.948874712,234621.948874712,0
2022-05-04,234621.948874712,234621.948874712,0
2022-05-05,234621.948874712,234621.948874712,0
2022-05-06,234621.948874712,234621.948874712,0
2022-05-09,234621.948874712,234621.948874712,0
2022-05-10,234621.948874712,234621.948874712,0
2022-05-11,234621.948874712,234621.948874712,0
2022-05-12,234621.948874712,234621.948874712,0
2022-05-13,234621.948874712,234621.948874712,0
2022-05-16,234621.948874712,234621.948874712,0
2022-05-17,234621.948874712,234621.948874712,0
2022-05-18,234621.948874712,234621.948874712,0
2022-05-19,234621.948874712,234621.948874712,0
2022-05-20,234621.948874712,234621.948874712,0
2022-05-23,238413.49813771248,8819.44887471199,1
2022-05-24,228970.85771870613,8819.44887471199,1
2022-05-25,228970.85771870613,228970.85771870613,0
2022-05-26,243476.6540901661,8649.154090166092,1
2022-05-27,251823.43917012215,8649.154090166092,1
2022-05-31,250872.2355415821,8649.154090166092,1
2022-06-01,249350.31699299812,8649.154090166092,1
2022-06-02,266876.16538167,8649.154090166092,1
2022-06-03,261430.56134724617,8649.154090166092,1
2022-06-06,259884.85771870613,8649.154090166092,1
2022-06-07,259004.99118733406,8649.154090166092,1
2022-06-08,250967.35771870613,8649.154090166092,1
2022-06-09,243195.78156971931,9427.519210100174,1
2022-06-10,229284.7436439991,9427.519210100174,1
2022-06-13,229284.7436439991,229284.7436439991,0
2022-06-14,229284.7436439991,229284.7436439991,0
2022-06-15,229284.7436439991,229284.7436439991,0
2022-06-16,229284.7436439991,229284.7436439991,0
2022-06-17,229284.7436439991,229284.7436439991,0
2022-06-21,229284.7436439991,229284.7436439991,0
2022-06-22,236885.84847664833,8599.472677469254,1
2022-06-23,248287.4936439991,8599.472677469254,1
2022-06-24,266783.49204564095,8599.472677469254,1
2022-06-27,252341.40977787971,8599.472677469254,1
2022-06-28,244486.95330929756,8599.472677469254,1
2022-06-29,242459.9710791111,8599.472677469254,1
2022-06-30,238406.05494523048,8599.472677469254,1
2022-07-01,243473.4742758274,8599.472677469254,1
2022-07-05,263743.0549452305,8599.472677469254,1
2022-07-06,256936.907446146,9898.502638101578,1
2022-07-07,266515.9503309727,9898.502638101578,1
2022-07-08,266263.86456131935,9898.502638101578,1
2022-07-11,250886.99321579933,9898.502638101578,1
2022-07-12,249122.41686844826,9898.502638101578,1
2022-07-13,243828.73590683937,9898.502638101578,1
2022-07-14,234249.6930220127,9898.502638101578,1
2022-07-15,235908.3398115635,8805.274107217789,1
2022-07-18,236362.41576981544,8805.274107217789,1
2022-07-19,241076.65295243263,8805.274107217789,1
2022-07-20,242940.2741072178,8805.274107217789,1
2022-07-21,265839.7792341709,8805.274107217789,1
2022-07-22,266347.4805281162,8805.274107217789,1
2022-07-25,262743.19396805763,8805.274107217789,1
2022-07-26,253686.8202497959,8805.274107217789,1
2022-07-27,268785.0010359287,8805.274107217789,1
2022-07-28,274536.668333292,8805.274107217789,1
2022-07-29,277166.6804449558,10298.167623758316,1
2022-08-01,281251.33012223244,10298.167623758316,1
2022-08-02,282500.2392523289,10298.167623758316,1
2022-08-03,287892.569593668,10298.167623758316,1
2022-08-04,292623.6780779362,10298.167623758316,1
2022-08-05,289303.1425421238,10298.167623758316,1
2022-08-08,271730.2574198246,10298.167623758316,1
2022-08-09,261342.37475800514,10298.167623758316,1
2022-08-10,261342.37475800514,261342.37475800514,0
2022-08-11,258981.10398316383,9854.417009592056,1
2022-08-12,265861.7916586399,9854.417009592056,1
2022-08-15,266318.8124334812,9854.417009592056,1
2022-08-16,264262.20926117897,9854.417009592056,1
2022-08-17,259361.93848633766,9854.417009592056,1
2022-08-18,264871.5832083225,9854.417009592056,1
2022-08-19,253471.45926117897,9854.417009592056,1
2022-08-22,245575.16771149635,9854.417009592056,1
2022-08-23,245575.16771149635,245575.16771149635,0
2022-08-24,245575.16771149635,245575.16771149635,0
2022-08-25,245575.16771149635,245575.16771149635,0
2022-08-26,245575.16771149635,245575.16771149635,0
2022-08-29,242893.77672028542,9341.37071442604,1
2022-08-30,237055.38072419167,9341.37071442604,1
2022-08-31,237055.38072419167,237055.38072419167,0
2022-09-01,237055.38072419167,237055.38072419167,0
2022-09-02,237055.38072419167,237055.38072419167,0
2022-09-06,237055.38072419167,237055.38072419167,0
2022-09-07,237055.38072419167,237055.38072419167,0
2022-09-08,237055.38072419167,237055.38072419167,0
2022-09-09,237055.38072419167,237055.38072419167,0
2022-09-12,237055.38072419167,237055.38072419167,0
2022-09-13,237055.38072419167,237055.38072419167,0
2022-09-14,237055.38072419167,237055.38072419167,0
2022-09-15,237055.38072419167,237055.38072419167,0
2022-09-16,237055.38072419167,237055.38072419167,0
2022-09-19,237055.38072419167,237055.38072419167,0
2022-09-20,236804.46342682838,8961.715318918228,1
2022-09-21,230952.10631012917,8961.715318918228,1
2022-09-22,221941.1326162815,8961.715318918228,1
2022-09-23,212155.24540925026,8961.715318918228,1
2022-09-26,212155.24540925026,212155.24540925026,0
2022-09-27,212155.24540925026,212155.24540925026,0
2022-09-28,212155.24540925026,212155.24540925026,0
2022-09-29,212155.24540925026,212155.24540925026,0
2022-09-30,212155.24540925026,212155.24540925026,0
2022-10-03,212155.24540925026,212155.24540925026,0
2022-10-04,212155.24540925026,212155.24540925026,0
2022-10-05,211189.76633000374,7956.22448849678,1
2022-10-06,212396.62093377113,7956.22448849678,1
2022-10-07,204672.765280962,7956.22448849678,1
2022-10-10,202500.45461678505,7956.22448849678,1
2022-10-11,202017.7035677433,7956.22448849678,1
2022-10-12,202741.80712246895,7956.22448849678,1
2022-10-13,202983.18264698982,7956.22448849678,1
2022-10-14,189707.83955264091,7956.22448849678,1
2022-10-17,189707.83955264091,189707.83955264091,0
2022-10-18,189707.83955264091,189707.83955264091,0
2022-10-19,184113.83955264091,7119.6829669475555,1
2022-10-20,187022.7221133709,7119.6829669475555,1
2022-10-21,192616.7221133709,7119.6829669475555,1
2022-10-24,192169.21320986748,7119.6829669475555,1
2022-10-25,200895.83955264091,7119.6829669475555,1
2022-10-26,198881.99613833427,7119.6829669475555,1
2022-10-27,199553.29150271416,7119.6829669475555,1
2022-10-28,200448.3306491375,7119.6829669475555,1
2022-10-31,203804.7221133709,7119.6829669475555,1
2022-11-01,200672.07443118095,7119.6829669475555,1
2022-11-02,196051.55286860466,7537.157103300095,1
2022-11-03,198932.2454688549,7537.157103300095,1
2022-11-04,209414.00248026848,7537.157103300095,1
2022-11-07,211481.8135688305,7537.157103300095,1
2022-11-08,215774.31215548515,7537.157103300095,1
2022-11-09,203994.8559463024,7537.157103300095,1
2022-11-10,232145.79046320915,7537.157103300095,1
2022-11-11,240374.34689593315,7537.157103300095,1
2022-11-14,239918.00144076347,7537.157103300095,1
2022-11-15,245208.77102923393,7537.157103300095,1
2022-11-16,234503.08137202263,9201.757284879684,1
2022-11-17,231203.5583732128,9201.757284879684,1
2022-11-18,227408.41599154472,9201.757284879684,1
2022-11-21,226105.6083419323,9201.757284879684,1
2022-11-22,234483.9810912609,8508.23109126091,1
2022-11-23,237937.43567347527,8508.23109126091,1
2022-11-25,234153.64925837517,8508.23109126091,1
2022-11-28,228297.80842280388,8508.23109126091,1
2022-11-29,228898.39925837517,8508.23109126091,1
2022-11-30,241631.11284327507,8508.23109126091,1
2022-12-01,241180.6811721325,8508.23109126091,1
2022-12-02,233673.1811721325,8508.23109126091,1
2022-12-05,229589.09933924675,8508.23109126091,1
2022-12-06,221301.07746958733,8619.231854200363,1
2022-12-07,221301.07746958733,221301.07746958733,0
2022-12-08,235162.00558924675,8299.254582166672,1
2022-12-09,232942.0906302929,8299.254582166672,1
2022-12-12,239998.14528346062,8299.254582166672,1
2022-12-13,247093.83091425896,8299.254582166672,1
2022-12-14,241834.7673881054,8299.254582166672,1
2022-12-15,232294.65012049675,8299.254582166672,1
2022-12-16,227260.27985835075,8299.254582166672,1
2022-12-19,223071.60590052605,8299.254582166672,1
2022-12-20,220838.57311320305,8299.254582166672,1
2022-12-21,220838.57311320305,220838.57311320305,0
2022-12-22,220838.57311320305,220838.57311320305,0
2022-12-23,220838.57311320305,220838.57311320305,0
2022-12-27,220838.57311320305,220838.57311320305,0
2022-12-28,220838.57311320305,220838.57311320305,0
2022-12-29,220838.57311320305,220838.57311320305,0
2022-12-30,220838.57311320305,220838.57311320305,0
2023-01-03,220838.57311320305,220838.57311320305,0
2023-01-04,220838.57311320305,220838.57311320305,0
2023-01-05,220838.57311320305,220838.57311320305,0
2023-01-06,220838.57311320305,220838.57311320305,0
2023-01-09,220838.57311320305,220838.57311320305,0
2023-01-10,220838.57311320305,220838.57311320305,0
2023-01-11,220838.57311320305,220838.57311320305,0
2023-01-12,220838.57311320305,220838.57311320305,0
2023-01-13,220838.57311320305,220838.57311320305,0
2023-01-17,238526.89246439934,8323.615059614182,1
2023-01-18,221816.53116679192,8323.615059614182,1
2023-01-19,218457.44727396965,8323.615059614182,1
2023-01-20,242863.93441081047,8323.615059614182,1
2023-01-23,246265.53116679192,8323.615059614182,1
2023-01-24,236060.74089884758,8323.615059614182,1
2023-01-25,232659.12792277336,8323.615059614182,1
2023-01-26,233764.6570060253,8323.615059614182,1
2023-01-27,269268.8505179882,8323.615059614182,1
2023-01-30,253959.5766837597,10104.530941724777,1
2023-01-31,258731.831959486,10104.530941724777,1
2023-02-01,276624.5518271923,10104.530941724777,1
2023-02-02,286372.5883529186,10104.530941724777,1
2023-02-03,278622.5418021679,10104.530941724777,1
2023-02-06,278482.525067091,10104.530941724777,1
2023-02-07,292277.44125819206,10104.530941724777,1
2023-02-08,292684.63898158073,10104.530941724777,1
2023-02-09,294364.54825282097,10104.530941724777,1
2023-02-10,280722.2826163769,10104.530941724777,1
2023-02-13,287367.47448801994,10529.429280042648,1
2023-02-14,302398.6849372387,10529.429280042648,1
2023-02-15,299768.5239036083,10529.429280042648,1
2023-02-16,290086.61261820793,10529.429280042648,1
2023-02-17,282285.13087153435,10529.429280042648,1
2023-02-21,272971.62066721916,10529.429280042648,1
2023-02-22,274229.5016219616,10529.429280042648,1
2023-02-23,311203.92439341545,10529.429280042648,1
2023-02-24,306401.0775344372,10529.429280042648,1
2023-02-27,309123.8082931042,11506.517597913742,1
2023-02-28,305514.6317946911,11506.517597913742,1
2023-03-01,298954.609341383,11506.517597913742,1
2023-03-02,306755.64132380486,11506.517597913742,1
2023-03-03,314050.15360713005,11506.517597913742,1
2023-03-06,309795.0254714489,11506.517597913742,1
2023-03-07,306476.5114943981,11506.517597913742,1
2023-03-08,317787.3502395153,11506.517597913742,1
2023-03-09,308351.1179320812,11506.517597913742,1
2023-03-10,302385.3071563244,11506.517597913742,1
2023-03-13,300062.12112116814,11386.913601636887,1
2023-03-14,319210.9028594494,11386.913601636887,1
2023-03-15,327060.51467585564,11386.913601636887,1
2023-03-16,351418.90823054314,11386.913601636887,1
2023-03-17,355783.7007110119,11386.913601636887,1
2023-03-20,352158.1050078869,11386.913601636887,1
2023-03-21,349060.51467585564,11386.913601636887,1
2023-03-22,354868.5200469494,11386.913601636887,1
2023-03-23,364372.5093047619,11386.913601636887,1
2023-03-24,356170.9028594494,11386.913601636887,1
2023-03-27,352996.2531592846,13370.92242693901,1
2023-03-28,351447.3157622814,13370.92242693901,1
2023-03-29,358795.0799033642,13370.92242693901,1
2023-03-30,363902.7614467144,13370.92242693901,1
2023-03-31,368946.349871397,13370.92242693901,1
2023-04-03,371352.98172450066,13370.92242693901,1
2023-04-04,364798.81892085075,13370.92242693901,1
2023-04-05,357476.589400053,13370.92242693901,1
2023-04-06,359473.56775164604,13370.92242693901,1
2023-04-10,366411.7516963482,13370.92242693901,1
2023-04-11,361169.05984187126,13756.729281187057,1
2023-04-12,352550.5724608898,13756.729281187057,1
2023-04-13,352141.3666331768,13756.729281187057,1
2023-04-14,361227.076223135,13205.629647016525,1
2023-04-17,360832.03718161583,13205.629647016525,1
2023-04-18,358066.8015639782,13205.629647016525,1
2023-04-19,348586.09060549736,13205.629647016525,1
2023-04-20,335155.0645778179,13205.629647016525,1
2023-04-21,336340.1817023754,13205.629647016525,1
2023-04-24,336340.1817023754,336340.1817023754,0
2023-04-25,336340.1817023754,336340.1817023754,0
2023-04-26,336340.1817023754,336340.1817023754,0
2023-04-27,339582.5486495495,12633.982769727707,1
2023-04-28,345863.0887725353,12633.982769727707,1
2023-05-01,359805.15890955925,12633.982769727707,1
2023-05-02,351399.0826575756,12633.982769727707,1
2023-05-03,346499.57827067375,12633.982769727707,1
2023-05-04,343617.48450541496,12633.982769727707,1
2023-05-05,357043.2020499706,12633.982769727707,1
2023-05-08,362699.26407313347,12633.982769727707,1
2023-05-09,355734.21178126335,12633.982769727707,1
2023-05-10,359504.965641737,12633.982769727707,1
2023-05-11,355827.4715850353,13499.861408948898,1
2023-05-12,352976.5808227062,13499.861408948898,1
2023-05-15,360319.5189254284,13499.861408948898,1
2023-05-16,363434.0008132458,13499.861408948898,1
2023-05-17,374993.4137160778,13499.861408948898,1
2023-05-18,392961.488751173,13499.861408948898,1
2023-05-19,388002.30342555046,13499.861408948898,1
2023-05-22,386948.19044184685,13499.861408948898,1
2023-05-23,381102.56334376335,13499.861408948898,1
2023-05-24,379305.76269984245,13499.861408948898,1
2023-05-25,468272.8605391979,14232.205555677414,1
2023-05-26,479821.1345412731,14232.205555677414,1
2023-05-30,493635.4716498852,18007.040570020676,1
2023-05-31,466635.2671325207,18007.040570020676,1
2023-06-01,489591.9529197216,18007.040570020676,1
2023-06-02,484338.98198390007,18007.040570020676,1
2023-06-05,482489.1090590954,18007.040570020676,1
2023-06-06,476358.6888549328,18007.040570020676,1
2023-06-07,462424.2077872753,18007.040570020676,1
2023-06-08,474698.35728526115,18007.040570020676,1
2023-06-09,477781.6749923229,18007.040570020676,1
2023-06-12,487995.5199172497,18065.286473035812,1
2023-06-13,504698.78040003777,18065.286473035812,1
2023-06-14,501087.29254603386,18065.286473035812,1
2023-06-15,499413.1749923229,18065.286473035812,1
2023-06-16,508141.04254603386,18065.286473035812,1
2023-06-20,534305.7594344616,18065.286473035812,1
2023-06-21,506109.53040003777,18065.286473035812,1
2023-06-22,515796.6689193249,18065.286473035812,1
2023-06-23,500729.8979537487,18065.286473035812,1
2023-06-26,482724.79283976555,18815.854622602463,1
2023-06-27,496927.9858367443,18815.854622602463,1
2023-06-28,488262.1766822338,18815.854622602463,1
2023-06-29,484894.04533076286,18815.854622602463,1
2023-06-30,501791.6649596691,18815.854622602463,1
2023-07-03,503059.01258158684,18815.854622602463,1
2023-07-05,501963.0329864025,18815.854622602463,1
2023-07-06,499519.68753504753,18815.854622602463,1
2023-07-07,503336.4244430065,18736.096928358078,1
2023-07-10,518664.85129237175,18736.096928358078,1
2023-07-11,567543.5063216686,18736.096928358078,1
2023-07-12,547844.278141737,18736.096928358078,1
2023-07-13,677428.0969283581,18736.096928358078,1
2023-07-14,670223.840981245,25406.474217176437,1
2023-07-17,684291.9018294811,25406.474217176437,1
2023-07-18,698941.3657996655,25406.474217176437,1
2023-07-19,693027.6732070446,25406.474217176437,1
2023-07-20,670947.0761497021,25406.474217176437,1
2023-07-21,653773.2724235058,25406.474217176437,1
