date,equity,peak,dd
2022-06-30,38053.72363224346,127688.4385679361,-70.19798811934164
2022-07-01,38053.72363224346,127688.4385679361,-70.19798811934164
2022-07-02,38053.72363224346,127688.4385679361,-70.19798811934164
2022-07-03,38053.72363224346,127688.4385679361,-70.19798811934164
2022-07-04,38053.72363224346,127688.4385679361,-70.19798811934164
2022-07-05,37299.089166229176,127688.4385679361,-70.78898482544732
2022-07-06,38554.20890597497,127688.4385679361,-69.80602994415788
2022-07-07,40284.88640911593,127688.4385679361,-68.45063902345198
2022-07-08,41268.61563653361,127688.4385679361,-67.68022532080944
2022-07-09,40845.30261035968,127688.4385679361,-68.01174556721664
2022-07-10,40380.49942904462,127688.4385679361,-68.37575908835291
2022-07-11,38711.93998962074,127688.4385679361,-69.68250185859685
2022-07-12,38111.44448867187,127688.4385679361,-70.15278366929452
2022-07-13,40549.78747822883,127688.4385679361,-68.24318009288328
2022-07-14,43106.13888603382,127688.4385679361,-66.24115748498298
2022-07-15,43514.110075504235,127688.4385679361,-65.92165229403074
2022-07-16,47320.802458171696,127688.4385679361,-62.94041732447463
2022-07-17,46358.985237921355,127688.4385679361,-63.693670501533894
2022-07-18,54087.78060947917,127688.4385679361,-57.640816023682525
2022-07-19,55592.92450160359,127688.4385679361,-56.462053162295035
2022-07-20,54646.95767079553,127688.4385679361,-57.2028930076384
2022-07-21,54925.13363861326,127688.4385679361,-56.98503775704754
2022-07-22,53841.025040471315,127688.4385679361,-57.83406419225228
2022-07-23,53491.92984888019,127688.4385679361,-58.10746027689889
2022-07-24,53881.0509941099,127688.4385679361,-57.80271761609591
2022-07-25,51717.57000531745,127688.4385679361,-59.49706129595958
2022-07-26,51475.97161145977,127688.4385679361,-59.686270590526334
2022-07-27,53902.08768555728,127688.4385679361,-57.78624259949823
2022-07-28,55305.7762323673,127688.4385679361,-56.68693512690886
2022-07-29,55303.61456572705,127688.4385679361,-56.6886280496703
2022-07-30,54780.255264971885,127688.4385679361,-57.098500162310096
2022-07-31,54361.037137286476,127688.4385679361,-57.42681346333175
2022-08-01,53729.33498309513,127688.4385679361,-57.921534959871366
2022-08-02,53399.412102373426,127688.4385679361,-58.179916129241015
2022-08-03,53094.94044656783,127688.4385679361,-58.41836501249179
2022-08-04,52760.74604000811,127688.4385679361,-58.680091454061454
2022-08-05,54996.90976989763,127688.4385679361,-56.92882583051028
2022-08-06,54164.597874437124,127688.4385679361,-57.58065610175108
2022-08-07,54458.40699482137,127688.4385679361,-57.3505576498635
2022-08-08,56036.15430840912,127688.4385679361,-56.11493496445623
2022-08-09,54496.901902787926,127688.4385679361,-57.320410121709585
2022-08-10,57172.4401993337,127688.4385679361,-55.2250455557765
2022-08-11,57573.03715302811,127688.4385679361,-54.9113155437353
2022-08-12,58885.450646004465,127688.4385679361,-53.883490700941806
2022-08-13,59194.33757647932,127688.4385679361,-53.64158396769396
2022-08-14,58564.88156551255,127688.4385679361,-54.13454638310628
2022-08-15,58010.0719102938,127688.4385679361,-54.569049037724916
2022-08-16,57460.82323611327,127688.4385679361,-54.99919657523146
2022-08-17,56409.98981698291,127688.4385679361,-55.82216334568911
2022-08-18,56464.25631563281,127688.4385679361,-55.77966419756066
2022-08-19,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-20,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-21,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-22,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-23,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-24,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-25,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-26,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-27,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-28,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-29,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-30,51482.108895188794,127688.4385679361,-59.681464138354265
2022-08-31,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-01,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-02,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-03,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-04,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-05,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-06,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-07,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-08,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-09,51482.108895188794,127688.4385679361,-59.681464138354265
2022-09-10,51927.44044307817,127688.4385679361,-59.33269994882865
2022-09-11,51576.24542951445,127688.4385679361,-59.607740522198085
2022-09-12,52649.44601288051,127688.4385679361,-58.767256767049744
2022-09-13,48082.531219362936,127688.4385679361,-62.343864676690494
2022-09-14,49430.89437920853,127688.4385679361,-61.28788562724179
2022-09-15,46665.59911720442,127688.4385679361,-63.45354392255631
2022-09-16,46810.54420012749,127688.4385679361,-63.34002927350221
2022-09-17,47490.05264135879,127688.4385679361,-62.80786798399771
2022-09-18,46609.47218551025,127688.4385679361,-63.497500080469806
2022-09-19,46322.04050282902,127688.4385679361,-63.72260400209721
2022-09-20,45694.987433528186,127688.4385679361,-64.21368453870132
2022-09-21,45694.987433528186,127688.4385679361,-64.21368453870132
2022-09-22,45694.987433528186,127688.4385679361,-64.21368453870132
2022-09-23,45694.987433528186,127688.4385679361,-64.21368453870132
2022-09-24,46304.90263527586,127688.4385679361,-63.73602563035531
2022-09-25,47042.199784255994,127688.4385679361,-63.15860675261732
2022-09-26,47243.997560669435,127688.4385679361,-63.00056756075574
2022-09-27,47713.402946869304,127688.4385679361,-62.632949794053914
2022-09-28,46875.73988854117,127688.4385679361,-63.28897086199302
2022-09-29,47155.948531632734,127688.4385679361,-63.069523709036815
2022-09-30,46125.09676462339,127688.4385679361,-63.87684172354984
2022-10-01,45152.31562577214,127688.4385679361,-64.63868136209604
2022-10-02,44958.08307735466,127688.4385679361,-64.79079579829391
2022-10-03,45386.2353887107,127688.4385679361,-64.45548563540218
2022-10-04,45928.44344243472,127688.4385679361,-64.03085200388078
2022-10-05,46273.87825348682,127688.4385679361,-63.76032256916745
2022-10-06,45361.76334231116,127688.4385679361,-64.47465107173612
2022-10-07,45128.022940202456,127688.4385679361,-64.65770633087327
2022-10-08,44552.311110406874,127688.4385679361,-65.1085786543603
2022-10-09,45307.05132626418,127688.4385679361,-64.51749912960307
2022-10-10,44131.752263877395,127688.4385679361,-65.43794194773767
2022-10-11,43767.4873327239,127688.4385679361,-65.72321830888582
2022-10-12,43675.75873065045,127688.4385679361,-65.79505613782493
2022-10-13,43550.710254914775,127688.4385679361,-65.89298863440656
2022-10-14,43799.570666707186,127688.4385679361,-65.69809204503366
2022-10-15,43760.96500277796,127688.4385679361,-65.72832631241306
2022-10-16,43900.28063646993,127688.4385679361,-65.6192204017649
2022-10-17,44602.54214840798,127688.4385679361,-65.06923990250112
2022-10-18,44856.54091351491,127688.4385679361,-64.87031917956364
2022-10-19,44585.27184014557,127688.4385679361,-65.08276525252977
2022-10-20,44055.65987717624,127688.4385679361,-65.49753417672454
2022-10-21,44055.65987717624,127688.4385679361,-65.49753417672454
2022-10-22,44063.77652474189,127688.4385679361,-65.49117757337292
2022-10-23,45938.70223084571,127688.4385679361,-64.02281776951622
2022-10-24,45773.03580435365,127688.4385679361,-64.15256046850295
2022-10-25,46491.90668525908,127688.4385679361,-63.58957223795696
2022-10-26,48082.297577340476,127688.4385679361,-62.344047654903
2022-10-27,46391.74669388136,127688.4385679361,-63.66801316221059
2022-10-28,48072.38150111801,127688.4385679361,-62.35181349207172
2022-10-29,48531.11078601033,127688.4385679361,-61.99255678094179
2022-10-30,47453.86636425053,127688.4385679361,-62.8362074934428
2022-10-31,47067.05668671055,127688.4385679361,-63.13913991385467
2022-11-01,46337.50687930714,127688.4385679361,-63.71049141253814
2022-11-02,45466.696474676326,127688.4385679361,-64.39247203223809
2022-11-03,47847.070039588885,127688.4385679361,-62.528267573628405
2022-11-04,55505.1365187878,127688.4385679361,-56.53080487059404
2022-11-05,55392.72494587817,127688.4385679361,-56.61884069761985
2022-11-06,54651.8913325702,127688.4385679361,-57.19902917953461
2022-11-07,54462.136203067064,127688.4385679361,-57.34763709708087
2022-11-08,48425.677556839124,127688.4385679361,-62.075127474384104
2022-11-09,42797.38916811504,127688.4385679361,-66.48295675935854
2022-11-10,42797.38916811504,127688.4385679361,-66.48295675935854
2022-11-11,41539.64232532639,127688.4385679361,-67.46796907284178
2022-11-12,39082.70444514255,127688.4385679361,-69.39213535425232
2022-11-13,37970.153781475594,127688.4385679361,-70.26343637112163
2022-11-14,38574.34017163252,127688.4385679361,-69.79026401743553
2022-11-15,39108.074141455516,127688.4385679361,-69.37226691776935
2022-11-16,38242.82396393933,127688.4385679361,-70.04989301079722
2022-11-17,37682.21072402646,127688.4385679361,-70.48894077909975
2022-11-18,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-19,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-20,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-21,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-22,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-23,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-24,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-25,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-26,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-27,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-28,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-29,37800.32087041496,127688.4385679361,-70.39644207858062
2022-11-30,37800.32087041496,127688.4385679361,-70.39644207858062
2022-12-01,37800.32087041496,127688.4385679361,-70.39644207858062
2022-12-02,37614.633088206465,127688.4385679361,-70.5418646276313
2022-12-03,36654.83137460305,127688.4385679361,-71.29353934804286
2022-12-04,37179.426502359405,127688.4385679361,-70.88269938975074
2022-12-05,36738.044110701536,127688.4385679361,-71.22837077285176
2022-12-06,36371.181303729725,127688.4385679361,-71.51568167670985
2022-12-07,35337.04202938758,127688.4385679361,-72.3255743231705
2022-12-08,36256.26007159088,127688.4385679361,-71.60568295907159
2022-12-09,36032.18824069948,127688.4385679361,-71.78116621613421
2022-12-10,36069.443581787316,127688.4385679361,-71.7519894625411
2022-12-11,35684.63129508672,127688.4385679361,-72.05335761381335
2022-12-12,35877.610804366675,127688.4385679361,-71.90222450306013
2022-12-13,37343.908299001436,127688.4385679361,-70.75388444104689
2022-12-14,37258.69077144128,127688.4385679361,-70.82062308122129
2022-12-15,36052.91517672074,127688.4385679361,-71.76493378643758
2022-12-16,33526.97950774894,127688.4385679361,-73.74313611806676
2022-12-17,33526.97950774894,127688.4385679361,-73.74313611806676
2022-12-18,33526.97950774894,127688.4385679361,-73.74313611806676
2022-12-19,33526.97950774894,127688.4385679361,-73.74313611806676
2022-12-20,33526.97950774894,127688.4385679361,-73.74313611806676
2022-12-21,33434.558868654516,127688.4385679361,-73.81551592013102
2022-12-22,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-23,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-24,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-25,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-26,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-27,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-28,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-29,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-30,33447.89224886446,127688.4385679361,-73.80507379995203
2022-12-31,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-01,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-02,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-03,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-04,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-05,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-06,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-07,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-08,33447.89224886446,127688.4385679361,-73.80507379995203
2023-01-09,35494.344819421676,127688.4385679361,-72.20238165843256
2023-01-10,35615.31144086928,127688.4385679361,-72.10764589158923
2023-01-11,36653.16200826134,127688.4385679361,-71.29484672274367
2023-01-12,37666.881322953814,127688.4385679361,-70.50094609551255
2023-01-13,39899.145306031314,127688.4385679361,-68.75273458308982
2023-01-14,46455.824770531144,127688.4385679361,-63.617830015350584
2023-01-15,46439.391517093674,127688.4385679361,-63.63069982065308
2023-01-16,46894.419435539705,127688.4385679361,-63.274341857826286
2023-01-17,46768.376795049604,127688.4385679361,-63.37305294075885
2023-01-18,45853.413225481156,127688.4385679361,-64.08961238798058
2023-01-19,46528.042668726426,127688.4385679361,-63.561272116291576
2023-01-20,48666.32167518958,127688.4385679361,-61.88666552665466
2023-01-21,48264.13433013947,127688.4385679361,-62.201641063642
2023-01-22,48239.280940299504,127688.4385679361,-62.22110515147854
2023-01-23,48395.184274284315,127688.4385679361,-62.09900847950627
2023-01-24,47318.766872881155,127688.4385679361,-62.94201150583778
2023-01-25,48332.26418187521,127688.4385679361,-62.14828474375913
2023-01-26,48166.71070227239,127688.4385679361,-62.27793898768251
2023-01-27,48141.30594016524,127688.4385679361,-62.29783488616171
2023-01-28,47798.523885347524,127688.4385679361,-62.56628679822369
2023-01-29,49227.55545672479,127688.4385679361,-61.44713177729597
2023-01-30,47596.905974746776,127688.4385679361,-62.7241851270481
2023-01-31,48046.82721260372,127688.4385679361,-62.371826493092705
2023-02-01,49137.981955321244,127688.4385679361,-61.517281825654415
2023-02-02,48969.971803468834,127688.4385679361,-61.648860027828945
2023-02-03,49210.65379259964,127688.4385679361,-61.460368421360776
2023-02-04,49151.89702559345,127688.4385679361,-61.50638415126176
2023-02-05,48426.01597077119,127688.4385679361,-62.07486244339473
2023-02-06,48089.39583588723,127688.4385679361,-62.33848860928668
2023-02-07,49144.44498808343,127688.4385679361,-61.512220261087826
2023-02-08,48635.2821969484,127688.4385679361,-61.91097428834781
2023-02-09,46519.554650461156,127688.4385679361,-63.567919560931415
2023-02-10,46266.371940248646,127688.4385679361,-63.766201185369795
2023-02-11,46535.40638872159,127688.4385679361,-63.555505172880146
2023-02-12,45838.681032368106,127688.4385679361,-64.10114999724128
2023-02-13,45170.89706193014,127688.4385679361,-64.62412919404825
2023-02-14,46100.47759049868,127688.4385679361,-63.89612238388277
2023-02-15,47021.41209084216,127688.4385679361,-63.174886764846285
2023-02-16,46791.18010305329,127688.4385679361,-63.35519438734602
2023-02-17,51414.74865067931,127688.4385679361,-59.73421773552011
2023-02-18,50814.44096061638,127688.4385679361,-60.20435246094675
2023-02-19,51251.052644494004,127688.4385679361,-59.8624172875087
2023-02-20,51485.46287427843,127688.4385679361,-59.678837448634155
2023-02-21,48958.30841087172,127688.4385679361,-61.65799428675475
2023-02-22,49038.76941547848,127688.4385679361,-61.594980747307346
2023-02-23,48572.19193126484,127688.4385679361,-61.96038382486586
2023-02-24,46022.92628540273,127688.4385679361,-63.95685717394342
2023-02-25,45383.85028162539,127688.4385679361,-64.45735354694693
2023-02-26,46407.51385988194,127688.4385679361,-63.655665007454054
2023-02-27,45470.79410144195,127688.4385679361,-64.38926295018527
2023-02-28,44201.957919099324,127688.4385679361,-65.38295994935997
2023-03-01,45080.607162684355,127688.4385679361,-64.69484029386153
2023-03-02,44317.989225672405,127688.4385679361,-65.29208930525593
2023-03-03,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-04,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-05,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-06,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-07,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-08,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-09,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-10,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-11,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-12,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-13,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-14,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-15,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-16,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-17,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-18,42080.15628184422,127688.4385679361,-67.04466218415253
2023-03-19,42959.056489981354,127688.4385679361,-66.35634598419404
2023-03-20,42332.517182404525,127688.4385679361,-66.84702416508783
2023-03-21,43241.776697852736,127688.4385679361,-66.13493188355801
2023-03-22,41975.08908839346,127688.4385679361,-67.12694621442895
2023-03-23,43448.909553351725,127688.4385679361,-65.97271449111275
2023-03-24,42242.572566821196,127688.4385679361,-66.91746485383936
2023-03-25,42177.14831286718,127688.4385679361,-66.96870226788229
2023-03-26,42843.11040141107,127688.4385679361,-66.44714988928573
2023-03-27,41658.83529292216,127688.4385679361,-67.37462235411567
2023-03-28,42224.91326337558,127688.4385679361,-66.93129484788085
2023-03-29,43272.550493228126,127688.4385679361,-66.11083119306439
2023-03-30,43012.454273235206,127688.4385679361,-66.3145271759662
2023-03-31,43612.47454521004,127688.4385679361,-65.8446175438145
2023-04-01,43491.5801547259,127688.4385679361,-65.93929674252662
2023-04-02,43213.781997482816,127688.4385679361,-66.15685610840085
2023-04-03,43093.68436584956,127688.4385679361,-66.25091132043114
2023-04-04,43888.97497355957,127688.4385679361,-65.62807450244712
2023-04-05,44246.696463280074,127688.4385679361,-65.34792267841948
2023-04-06,43829.49765605357,127688.4385679361,-65.6746545359827
2023-04-07,43688.64060990682,127688.4385679361,-65.78496761344414
2023-04-08,43553.42144543296,127688.4385679361,-65.89086534858005
2023-04-09,43884.502035220336,127688.4385679361,-65.6315775121083
2023-04-10,45184.29017891004,127688.4385679361,-64.61364029064391
2023-04-11,45371.228651196856,127688.4385679361,-64.46723825582903
2023-04-12,45574.306708826465,127688.4385679361,-64.30819640371837
2023-04-13,46584.46097593667,127688.4385679361,-63.51708776581867
2023-04-14,47459.44480356379,127688.4385679361,-62.831838703773336
2023-04-15,47270.767055450364,127688.4385679361,-62.97960286333978
2023-04-16,47522.99871447367,127688.4385679361,-62.782066060593834
2023-04-17,46630.2796130615,127688.4385679361,-63.48120461332758
2023-04-18,47433.515044473475,127688.4385679361,-62.852145756926404
2023-04-19,45029.4900153786,127688.4385679361,-64.73487300776974
2023-04-20,44754.41698623123,127688.4385679361,-64.95029817251637
2023-04-21,42448.29544424307,127688.4385679361,-66.75635169455173
2023-04-22,42635.05031277189,127688.4385679361,-66.61009345016926
2023-04-23,42389.53626155418,127688.4385679361,-66.80236931630971
2023-04-24,42438.655851781965,127688.4385679361,-66.76390100173192
2023-04-25,42438.655851781965,127688.4385679361,-66.76390100173192
2023-04-26,42438.655851781965,127688.4385679361,-66.76390100173192
2023-04-27,42438.655851781965,127688.4385679361,-66.76390100173192
2023-04-28,42438.655851781965,127688.4385679361,-66.76390100173192
2023-04-29,42438.655851781965,127688.4385679361,-66.76390100173192
2023-04-30,42438.655851781965,127688.4385679361,-66.76390100173192
2023-05-01,42438.655851781965,127688.4385679361,-66.76390100173192
2023-05-02,42438.655851781965,127688.4385679361,-66.76390100173192
2023-05-03,42438.655851781965,127688.4385679361,-66.76390100173192
2023-05-04,42438.655851781965,127688.4385679361,-66.76390100173192
2023-05-05,42438.655851781965,127688.4385679361,-66.76390100173192
2023-05-06,41963.57311151353,127688.4385679361,-67.13596502381304
2023-05-07,41624.36806031263,127688.4385679361,-67.40161558310031
2023-05-08,41050.50362509565,127688.4385679361,-67.85104110795834
2023-05-09,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-10,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-11,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-12,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-13,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-14,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-15,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-16,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-17,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-18,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-19,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-20,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-21,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-22,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-23,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-24,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-25,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-26,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-27,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-28,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-29,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-30,41023.72443404379,127688.4385679361,-67.87201339906957
2023-05-31,40719.00805606158,127688.4385679361,-68.11065393802494
2023-06-01,40583.85899257334,127688.4385679361,-68.21649677313513
2023-06-02,41094.30625822219,127688.4385679361,-67.81673680161879
2023-06-03,40926.1316057109,127688.4385679361,-67.94844383351409
2023-06-04,40904.61795148801,127688.4385679361,-67.96529238649521
2023-06-05,38894.244031884766,127688.4385679361,-69.53972930666606
2023-06-06,39925.02332425775,127688.4385679361,-68.73246805111818
2023-06-07,37904.59093544067,127688.4385679361,-70.3147823244203
2023-06-08,38116.327904151025,127688.4385679361,-70.1489591918916
2023-06-09,38038.18208249073,127688.4385679361,-70.2101595813213
2023-06-10,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-11,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-12,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-13,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-14,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-15,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-16,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-17,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-18,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-19,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-20,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-21,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-22,36832.83100701885,127688.4385679361,-71.15413782163048
2023-06-23,37339.13414088674,127688.4385679361,-70.75762335286086
2023-06-24,37244.2502830943,127688.4385679361,-70.83193224006835
2023-06-25,37200.01037505508,127688.4385679361,-70.86657900099314
2023-06-26,37064.81464032994,127688.4385679361,-70.97245838697465
2023-06-27,37539.031392331395,127688.4385679361,-70.60107256902597
2023-06-28,36732.62178112274,127688.4385679361,-71.23261730420542
2023-06-29,37128.734739719745,127688.4385679361,-70.92239896099477
2023-06-30,37696.63361283872,127688.4385679361,-70.47764540343849
2023-07-01,37711.28257105299,127688.4385679361,-70.46617298010982
2023-07-02,37818.137260614225,127688.4385679361,-70.38248906106465
2023-07-03,38285.77101348439,127688.4385679361,-70.01625876009548
2023-07-04,37914.070749519575,127688.4385679361,-70.30735814868035
2023-07-05,37567.72165535703,127688.4385679361,-70.57860360993506
2023-07-06,36757.94792102197,127688.4385679361,-71.21278297920053
2023-07-07,37122.64021864219,127688.4385679361,-70.92717192332863
2023-07-08,37063.58299306179,127688.4385679361,-70.97342295924288
2023-07-09,36985.90068721624,127688.4385679361,-71.03426034336064
2023-07-10,37225.98520601822,127688.4385679361,-70.8462366495207
2023-07-11,37312.35768635757,127688.4385679361,-70.77859350084724
2023-07-12,37150.91187384227,127688.4385679361,-70.90503079957683
2023-07-13,38706.106900087594,127688.4385679361,-69.68707007918013
2023-07-14,37629.2333621846,127688.4385679361,-70.53043033166692
2023-07-15,37550.69003118918,127688.4385679361,-70.59194203302087
2023-07-16,37468.66832862195,127688.4385679361,-70.65617784284605
2023-07-17,37326.33287029575,127688.4385679361,-70.76764874806075
2023-07-18,35491.98972556471,127688.4385679361,-72.20422606492964
2023-07-19,36279.13719052519,127688.4385679361,-71.58776660016638
2023-07-20,37059.805440038625,127688.4385679361,-70.97638137354065
2023-07-21,37065.319940295456,127688.4385679361,-70.97206265814347
2023-07-22,35591.03509515571,127688.4385679361,-72.12665806370586
2023-07-23,35840.53451055458,127688.4385679361,-71.93126103465839
2023-07-24,34075.6471047742,127688.4385679361,-73.31344365477193
2023-07-25,34072.76940410623,127688.4385679361,-73.31569734406459
2023-07-26,35293.887334849744,127688.4385679361,-72.35937119234818
2023-07-27,35419.66953142427,127688.4385679361,-72.26086407769849
2023-07-28,35085.949424359336,127688.4385679361,-72.52221906864966
2023-07-29,35143.92063502823,127688.4385679361,-72.47681855211187
2023-07-30,34803.19923608017,127688.4385679361,-72.74365664862972
2023-07-31,34789.969063948345,127688.4385679361,-72.75401794075626
2023-08-01,34991.72415912729,127688.4385679361,-72.59601217497065
2023-08-02,34316.30010225062,127688.4385679361,-73.1249747532994
2023-08-03,33776.131702598184,127688.4385679361,-73.54801101696631
2023-08-04,33776.131702598184,127688.4385679361,-73.54801101696631
2023-08-05,33776.131702598184,127688.4385679361,-73.54801101696631
2023-08-06,33776.131702598184,127688.4385679361,-73.54801101696631
2023-08-07,33776.131702598184,127688.4385679361,-73.54801101696631
2023-08-08,33776.131702598184,127688.4385679361,-73.54801101696631
2023-08-09,34358.09593632947,127688.4385679361,-73.09224208419668
2023-08-10,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-11,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-12,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-13,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-14,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-15,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-16,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-17,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-18,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-19,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-20,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-21,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-22,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-23,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-24,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-25,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-26,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-27,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-28,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-29,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-30,34152.604531439996,127688.4385679361,-73.25317396432156
2023-08-31,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-01,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-02,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-03,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-04,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-05,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-06,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-07,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-08,34152.604531439996,127688.4385679361,-73.25317396432156
2023-09-09,34152.604531439996,127688.4385679361,-73.25317396432156
