date,equity,cash,positions,circuit_breaker
2021-03-03,76239.35990524292,76239.35990524292,0,False
2021-03-04,76239.35990524292,76239.35990524292,0,False
2021-03-05,76239.35990524292,76239.35990524292,0,False
2021-03-08,76239.35990524292,76239.35990524292,0,False
2021-03-09,76239.35990524292,76239.35990524292,0,False
2021-03-10,76239.35990524292,76239.35990524292,0,False
2021-03-11,76239.35990524292,76239.35990524292,0,False
2021-03-12,76239.35990524292,76239.35990524292,0,False
2021-03-15,76239.35990524292,76239.35990524292,0,False
2021-03-16,76239.35990524292,76239.35990524292,0,False
2021-03-17,76239.35990524292,76239.35990524292,0,False
2021-03-18,76239.35990524292,76239.35990524292,0,False
2021-03-19,76239.35990524292,76239.35990524292,0,False
2021-03-22,76239.35990524292,76239.35990524292,0,False
2021-03-23,76239.35990524292,76239.35990524292,0,False
2021-03-24,76239.35990524292,76239.35990524292,0,False
2021-03-25,76239.35990524292,76239.35990524292,0,False
2021-03-26,76239.35990524292,76239.35990524292,0,False
2021-03-29,76239.35990524292,76239.35990524292,0,False
2021-03-30,76239.35990524292,76239.35990524292,0,False
2021-03-31,76239.35990524292,76239.35990524292,0,False
2021-04-01,76239.35990524292,76239.35990524292,0,False
2021-04-05,76239.35990524292,76239.35990524292,0,False
2021-04-06,76239.35990524292,76239.35990524292,0,False
2021-04-07,76239.35990524292,76239.35990524292,0,False
2021-04-08,76893.9537525177,22877.263626098633,1,False
2021-04-09,77207.103017807,22877.263626098633,1,False
2021-04-12,80259.38321113586,22877.263626098633,1,False
2021-04-13,82034.54734230042,22877.263626098633,1,False
2021-04-14,80515.94184303284,22877.263626098633,1,False
2021-04-15,83761.58599090576,22877.263626098633,1,False
2021-04-16,82913.63540267944,22877.263626098633,1,False
2021-04-19,80835.69875907898,22877.263626098633,1,False
2021-04-20,80116.97607421875,22877.263626098633,1,False
2021-04-21,80830.98828315735,22877.263626098633,1,False
2021-04-22,78951.66938591003,24256.384519577026,1,False
2021-04-23,80480.16279411316,24256.384519577026,1,False
2021-04-26,81263.75368309021,24256.384519577026,1,False
2021-04-27,80909.2523059845,24256.384519577026,1,False
2021-04-28,80522.51296806335,24256.384519577026,1,False
2021-04-29,80699.31473350525,24256.384519577026,1,False
2021-04-30,79538.21647834778,24256.384519577026,1,False
2021-05-03,78901.95687294006,24256.384519577026,1,False
2021-05-04,78901.95687294006,78901.95687294006,0,False
2021-05-05,78901.95687294006,78901.95687294006,0,False
2021-05-06,78901.95687294006,78901.95687294006,0,False
2021-05-07,78901.95687294006,78901.95687294006,0,False
2021-05-10,78901.95687294006,78901.95687294006,0,False
2021-05-11,78901.95687294006,78901.95687294006,0,False
2021-05-12,78901.95687294006,78901.95687294006,0,False
2021-05-13,78901.95687294006,78901.95687294006,0,False
2021-05-14,78901.95687294006,78901.95687294006,0,False
2021-05-17,78901.95687294006,78901.95687294006,0,False
2021-05-18,78901.95687294006,78901.95687294006,0,False
2021-05-19,78901.95687294006,78901.95687294006,0,False
2021-05-20,78901.95687294006,78901.95687294006,0,False
2021-05-21,78901.95687294006,78901.95687294006,0,False
2021-05-24,78901.95687294006,78901.95687294006,0,False
2021-05-25,78901.95687294006,78901.95687294006,0,False
2021-05-26,78901.95687294006,78901.95687294006,0,False
2021-05-27,78901.95687294006,78901.95687294006,0,False
2021-05-28,78901.95687294006,78901.95687294006,0,False
2021-06-01,78969.949426651,23673.822076797485,1,False
2021-06-02,80716.61052894592,23673.822076797485,1,False
2021-06-03,81367.66198158264,23673.822076797485,1,False
2021-06-04,83436.44268226624,23673.822076797485,1,False
2021-06-07,83575.0018863678,23673.822076797485,1,False
2021-06-08,83024.22319984436,23673.822076797485,1,False
2021-06-09,82702.00609779358,23673.822076797485,1,False
2021-06-10,82929.00762367249,23673.822076797485,1,False
2021-06-11,84290.1002445221,23673.822076797485,1,False
2021-06-14,84930.53061676025,25292.390537261963,1,False
2021-06-15,84168.45092964172,25292.390537261963,1,False
2021-06-16,84240.43584251404,25292.390537261963,1,False
2021-06-17,87043.81735229492,25292.390537261963,1,False
2021-06-18,86982.59411430359,25292.390537261963,1,False
2021-06-21,86282.59176635742,25292.390537261963,1,False
2021-06-22,87803.42963600159,25292.390537261963,1,False
2021-06-23,88367.75010299683,25292.390537261963,1,False
2021-06-24,88858.4217414856,25292.390537261963,1,False
2021-06-25,88280.85954284668,25292.390537261963,1,False
2021-06-28,91378.42439651489,26488.734687805176,1,False
2021-06-29,91513.96842193604,26488.734687805176,1,False
2021-06-30,91435.23881149292,26488.734687805176,1,False
2021-07-01,92115.47257614136,26488.734687805176,1,False
2021-07-02,93008.3724899292,26488.734687805176,1,False
2021-07-06,93695.08585357666,26488.734687805176,1,False
2021-07-07,92634.1756477356,26488.734687805176,1,False
2021-07-08,91111.35195922852,26488.734687805176,1,False
2021-07-09,91590.2774925232,26488.734687805176,1,False
2021-07-12,90025.35580062866,27612.516262054443,1,False
2021-07-13,88926.63564682007,27612.516262054443,1,False
2021-07-14,85557.39687728882,27612.516262054443,1,False
2021-07-15,85303.49032211304,25882.023097991943,1,False
2021-07-16,84590.04969406128,25669.51011276245,1,False
2021-07-19,85063.39136886597,25669.51011276245,1,False
2021-07-20,85426.97053146362,25669.51011276245,1,False
2021-07-21,85426.97053146362,85426.97053146362,0,False
2021-07-22,85993.75387763977,25638.678659439087,1,False
2021-07-23,85993.75387763977,85993.75387763977,0,False
2021-07-26,85993.75387763977,85993.75387763977,0,False
2021-07-27,84821.03421211243,25931.127656936646,1,False
2021-07-28,85021.96866035461,25931.127656936646,1,False
2021-07-29,87795.76294136047,25931.127656936646,1,False
2021-07-30,88695.3940448761,25931.127656936646,1,False
2021-08-02,90747.65555000305,25931.127656936646,1,False
2021-08-03,90754.04815864563,25931.127656936646,1,False
2021-08-04,90861.81942939758,25931.127656936646,1,False
2021-08-05,91200.66949653625,25931.127656936646,1,False
2021-08-06,89782.26294136047,25931.127656936646,1,False
2021-08-09,91121.20715522766,25931.127656936646,1,False
2021-08-10,89993.15704345703,27351.302396774292,1,False
2021-08-11,89248.47327232361,27351.302396774292,1,False
2021-08-12,89895.75984191895,27351.302396774292,1,False
2021-08-13,90784.98980522156,27351.302396774292,1,False
2021-08-16,90037.15275764465,27351.302396774292,1,False
2021-08-17,88491.22444534302,27351.302396774292,1,False
2021-08-18,87177.80372238159,27351.302396774292,1,False
2021-08-19,84475.2416973114,26177.16206550598,1,False
2021-08-20,84113.29261779785,26177.16206550598,1,False
2021-08-23,86067.82132911682,26177.16206550598,1,False
2021-08-24,86743.46298599243,26177.16206550598,1,False
2021-08-25,84933.71298599243,26177.16206550598,1,False
2021-08-26,86188.47409057617,26177.16206550598,1,False
2021-08-27,88215.3898563385,26177.16206550598,1,False
2021-08-30,88336.04261779785,26177.16206550598,1,False
2021-08-31,89735.58243370056,26177.16206550598,1,False
2021-09-01,89397.76390647888,26177.16206550598,1,False
2021-09-02,89272.28949165344,26823.020414352417,1,False
2021-09-03,90518.70953559875,26823.020414352417,1,False
2021-09-07,90014.01941108704,26823.020414352417,1,False
2021-09-08,89113.36411476135,26823.020414352417,1,False
2021-09-09,88661.62424659729,26823.020414352417,1,False
2021-09-10,89500.9359035492,26823.020414352417,1,False
2021-09-13,88591.91919898987,26823.020414352417,1,False
2021-09-14,88842.8786869049,26823.020414352417,1,False
2021-09-15,89118.92772865295,26823.020414352417,1,False
2021-09-16,89214.43595314026,26888.92550086975,1,False
2021-09-17,89420.26803016663,26888.92550086975,1,False
2021-09-20,87006.25535011292,26888.92550086975,1,False
2021-09-21,87764.54715919495,26888.92550086975,1,False
2021-09-22,88798.65236854553,26888.92550086975,1,False
2021-09-23,88938.6187839508,26888.92550086975,1,False
2021-09-24,90647.03670692444,26888.92550086975,1,False
2021-09-27,92044.2359867096,26888.92550086975,1,False
2021-09-28,90908.03447914124,26888.92550086975,1,False
2021-09-29,91216.78447914124,26888.92550086975,1,False
2021-09-30,91216.78447914124,91216.78447914124,0,False
2021-10-01,91195.37700843811,27368.927728652954,1,False
2021-10-04,91714.90014076233,27368.927728652954,1,False
2021-10-05,91637.50158119202,27368.927728652954,1,False
2021-10-06,91815.34188270569,27368.927728652954,1,False
2021-10-07,92709.4882144928,27368.927728652954,1,False
2021-10-08,92040.93441200256,27368.927728652954,1,False
2021-10-11,92571.990442276,27368.927728652954,1,False
2021-10-12,93706.54116249084,27368.927728652954,1,False
2021-10-13,94147.84411048889,27368.927728652954,1,False
2021-10-14,94743.94417762756,27368.927728652954,1,False
2021-10-15,96745.45348548889,28460.021112442017,1,False
2021-10-18,98938.93486976624,28460.021112442017,1,False
2021-10-19,98465.89022254944,28460.021112442017,1,False
2021-10-20,98589.82259559631,28460.021112442017,1,False
2021-10-21,100874.02111244202,28460.021112442017,1,False
2021-10-22,102144.09804725647,28460.021112442017,1,False
2021-10-25,111473.67992591858,28460.021112442017,1,False
2021-10-26,116697.81413269043,33444.77787208557,1,False
2021-10-27,115801.8640537262,33444.77787208557,1,False
2021-10-28,117452.3173828125,33444.77787208557,1,False
2021-10-29,119560.83622169495,33444.77787208557,1,False
2021-11-01,120436.56029891968,33444.77787208557,1,False
2021-11-02,122369.95234680176,33444.77787208557,1,False
2021-11-03,123033.49008750916,33444.77787208557,1,False
2021-11-04,133822.00851631165,33444.77787208557,1,False
2021-11-05,133668.00850105286,40166.33465003967,1,False
2021-11-08,136974.1197490692,40166.33465003967,1,False
2021-11-09,136512.13772201538,40166.33465003967,1,False
2021-11-10,132747.19171714783,40166.33465003967,1,False
2021-11-11,135673.0418510437,40166.33465003967,1,False
2021-11-12,135673.0418510437,40166.33465003967,1,False
2021-11-15,134525.96396827698,40166.33465003967,1,False
2021-11-16,135085.36121559143,40166.33465003967,1,False
2021-11-17,132124.951171875,40166.33465003967,1,False
2021-11-18,139711.4039516449,40166.33465003967,1,False
2021-11-19,143755.15598106384,41936.58675575256,1,False
2021-11-22,140578.8206424713,41936.58675575256,1,False
2021-11-23,139930.57954978943,41936.58675575256,1,False
2021-11-24,142795.14184761047,41936.58675575256,1,False
2021-11-26,139180.4907093048,41936.58675575256,1,False
2021-11-29,144962.0966281891,41936.58675575256,1,False
2021-11-30,142801.28905296326,41936.58675575256,1,False
2021-12-01,138982.45866584778,41936.58675575256,1,False
2021-12-02,141115.72770500183,41936.58675575256,1,False
2021-12-03,136746.87890434265,42420.33250236511,1,False
2021-12-06,133504.63090324402,42420.33250236511,1,False
2021-12-07,140940.2699317932,40055.099590301514,1,False
2021-12-08,139070.4730167389,40055.099590301514,1,False
2021-12-09,134913.96569252014,40055.099590301514,1,False
2021-12-10,134005.52042770386,40055.099590301514,1,False
2021-12-13,134005.52042770386,134005.52042770386,0,False
2021-12-14,134005.52042770386,134005.52042770386,0,False
2021-12-15,134005.52042770386,134005.52042770386,0,False
2021-12-16,134005.52042770386,134005.52042770386,0,False
2021-12-17,134005.52042770386,134005.52042770386,0,False
2021-12-20,134005.52042770386,134005.52042770386,0,False
2021-12-21,134005.52042770386,134005.52042770386,0,False
2021-12-22,134005.52042770386,134005.52042770386,0,False
2021-12-23,134005.52042770386,134005.52042770386,0,False
2021-12-27,134005.52042770386,134005.52042770386,0,False
2021-12-28,134005.52042770386,134005.52042770386,0,False
2021-12-29,134005.52042770386,134005.52042770386,0,False
2021-12-30,134005.52042770386,134005.52042770386,0,False
2021-12-31,134005.52042770386,134005.52042770386,0,False
2022-01-03,134005.52042770386,134005.52042770386,0,False
2022-01-04,130090.69785690308,40422.6805229187,1,False
2022-01-05,125296.04014205933,40422.6805229187,1,False
2022-01-06,125296.04014205933,125296.04014205933,0,False
2022-01-07,125296.04014205933,125296.04014205933,0,False
2022-01-10,125296.04014205933,125296.04014205933,0,False
2022-01-11,125296.04014205933,125296.04014205933,0,False
2022-01-12,125296.04014205933,125296.04014205933,0,False
2022-01-13,125296.04014205933,125296.04014205933,0,False
2022-01-14,125296.04014205933,125296.04014205933,0,False
2022-01-18,123704.37296676636,37828.54136276245,1,False
2022-01-19,123704.37296676636,123704.37296676636,0,False
2022-01-20,123704.37296676636,123704.37296676636,0,False
2022-01-21,123704.37296676636,123704.37296676636,0,False
2022-01-24,123704.37296676636,123704.37296676636,0,False
2022-01-25,123704.37296676636,123704.37296676636,0,False
2022-01-26,123704.37296676636,123704.37296676636,0,False
2022-01-27,123704.37296676636,123704.37296676636,0,False
2022-01-28,123704.37296676636,123704.37296676636,0,False
2022-01-31,123704.37296676636,123704.37296676636,0,False
2022-02-01,123704.37296676636,123704.37296676636,0,False
2022-02-02,123704.37296676636,123704.37296676636,0,False
2022-02-03,123704.37296676636,123704.37296676636,0,False
2022-02-04,123704.37296676636,123704.37296676636,0,False
2022-02-07,123704.37296676636,123704.37296676636,0,False
2022-02-08,123704.37296676636,123704.37296676636,0,False
2022-02-09,123704.37296676636,123704.37296676636,0,False
2022-02-10,123704.37296676636,123704.37296676636,0,False
2022-02-11,123704.37296676636,123704.37296676636,0,False
2022-02-14,123704.37296676636,123704.37296676636,0,False
2022-02-15,123704.37296676636,123704.37296676636,0,False
2022-02-16,123704.37296676636,123704.37296676636,0,False
2022-02-17,123704.37296676636,123704.37296676636,0,False
2022-02-18,123704.37296676636,123704.37296676636,0,False
2022-02-22,123704.37296676636,123704.37296676636,0,False
2022-02-23,123704.37296676636,123704.37296676636,0,False
2022-02-24,123704.37296676636,123704.37296676636,0,False
2022-02-25,123704.37296676636,123704.37296676636,0,False
2022-02-28,123704.37296676636,123704.37296676636,0,False
2022-03-01,123704.37296676636,123704.37296676636,0,False
2022-03-02,123704.37296676636,123704.37296676636,0,False
2022-03-03,123704.37296676636,123704.37296676636,0,False
2022-03-04,123704.37296676636,123704.37296676636,0,False
2022-03-07,123704.37296676636,123704.37296676636,0,False
2022-03-08,123704.37296676636,123704.37296676636,0,False
2022-03-09,123704.37296676636,123704.37296676636,0,False
2022-03-10,123704.37296676636,123704.37296676636,0,False
2022-03-11,123704.37296676636,123704.37296676636,0,False
2022-03-14,123704.37296676636,123704.37296676636,0,False
2022-03-15,123704.37296676636,123704.37296676636,0,False
2022-03-16,123704.37296676636,123704.37296676636,0,False
2022-03-17,123704.37296676636,123704.37296676636,0,False
2022-03-18,123704.37296676636,123704.37296676636,0,False
2022-03-21,123704.37296676636,123704.37296676636,0,False
2022-03-22,123704.37296676636,123704.37296676636,0,False
2022-03-23,123704.37296676636,123704.37296676636,0,False
2022-03-24,124987.90079879761,37114.83561325073,1,False
2022-03-25,124703.63688278198,37114.83561325073,1,False
2022-03-28,131740.96598434448,37114.83561325073,1,False
2022-03-29,132410.9055595398,37114.83561325073,1,False
2022-03-30,131927.30143356323,37114.83561325073,1,False
2022-03-31,130506.83878707886,37114.83561325073,1,False
2022-04-01,131112.63529586792,37114.83561325073,1,False
2022-04-04,136387.17264938354,37114.83561325073,1,False
2022-04-05,131690.7004814148,37114.83561325073,1,False
2022-04-06,127747.36979293823,37114.83561325073,1,False
2022-04-07,127747.36979293823,127747.36979293823,0,False
2022-04-08,126772.40740203857,38329.60873031616,1,False
2022-04-11,126493.84766769409,38329.60873031616,1,False
2022-04-12,127492.99610519409,38009.52833175659,1,False
2022-04-13,130704.41065597534,38009.52833175659,1,False
2022-04-14,127316.19776535034,38009.52833175659,1,False
2022-04-18,129065.15577316284,38009.52833175659,1,False
2022-04-19,129065.15577316284,129065.15577316284,0,False
2022-04-20,129065.15577316284,129065.15577316284,0,False
2022-04-21,129065.15577316284,129065.15577316284,0,False
2022-04-22,129065.15577316284,129065.15577316284,0,False
2022-04-25,129065.15577316284,129065.15577316284,0,False
2022-04-26,129065.15577316284,129065.15577316284,0,False
2022-04-27,129065.15577316284,129065.15577316284,0,False
2022-04-28,129065.15577316284,129065.15577316284,0,False
2022-04-29,129065.15577316284,129065.15577316284,0,False
2022-05-02,129065.15577316284,129065.15577316284,0,False
2022-05-03,129065.15577316284,129065.15577316284,0,False
2022-05-04,129065.15577316284,129065.15577316284,0,False
2022-05-05,129065.15577316284,129065.15577316284,0,False
2022-05-06,129065.15577316284,129065.15577316284,0,False
2022-05-09,129065.15577316284,129065.15577316284,0,False
2022-05-10,129065.15577316284,129065.15577316284,0,False
2022-05-11,129065.15577316284,129065.15577316284,0,False
2022-05-12,129065.15577316284,129065.15577316284,0,False
2022-05-13,129065.15577316284,129065.15577316284,0,False
2022-05-16,129065.15577316284,129065.15577316284,0,False
2022-05-17,129065.15577316284,129065.15577316284,0,False
2022-05-18,129065.15577316284,129065.15577316284,0,False
2022-05-19,129065.15577316284,129065.15577316284,0,False
2022-05-20,129065.15577316284,129065.15577316284,0,False
2022-05-23,130581.77547836304,38744.15577316284,1,False
2022-05-24,126804.7193107605,38744.15577316284,1,False
2022-05-25,126804.7193107605,126804.7193107605,0,False
2022-05-26,132648.5178489685,38046.017848968506,1,False
2022-05-27,136011.0998954773,38046.017848968506,1,False
2022-05-31,135627.8984336853,38046.017848968506,1,False
2022-06-01,135014.7790184021,38046.017848968506,1,False
2022-06-02,142075.23434066772,38046.017848968506,1,False
2022-06-03,139881.4207725525,38046.017848968506,1,False
2022-06-06,139258.7193107605,38046.017848968506,1,False
2022-06-07,138904.2566795349,38046.017848968506,1,False
2022-06-08,135666.2193107605,38046.017848968506,1,False
2022-06-09,132610.7698249817,40703.74811172485,1,False
2022-06-10,127141.59257888794,40703.74811172485,1,False
2022-06-13,127141.59257888794,127141.59257888794,0,False
2022-06-14,127141.59257888794,127141.59257888794,0,False
2022-06-15,127141.59257888794,127141.59257888794,0,False
2022-06-16,127141.59257888794,127141.59257888794,0,False
2022-06-17,127141.59257888794,127141.59257888794,0,False
2022-06-21,127141.59257888794,127141.59257888794,0,False
2022-06-22,130206.99452781677,38142.81218910217,1,False
2022-06-23,134805.09257888794,38142.81218910217,1,False
2022-06-24,142264.22790145874,38142.81218910217,1,False
2022-06-27,136439.97101974487,38142.81218910217,1,False
2022-06-28,133272.3964767456,38142.81218910217,1,False
2022-06-29,132454.94751167297,38142.81218910217,1,False
2022-06-30,130820.06907081604,38142.81218910217,1,False
2022-07-01,132863.67686653137,38142.81218910217,1,False
2022-07-05,141038.06907081604,38142.81218910217,1,False
2022-07-06,138390.993932724,42311.7920627594,1,False
2022-07-07,142116.51505470276,42311.7920627594,1,False
2022-07-08,142018.47281074524,42311.7920627594,1,False
2022-07-11,136038.03617668152,42311.7920627594,1,False
2022-07-12,135351.74981880188,42311.7920627594,1,False
2022-07-13,133292.90944480896,42311.7920627594,1,False
2022-07-14,129567.3883228302,42311.7920627594,1,False
2022-07-15,130233.65236091614,39008.319414138794,1,False
2022-07-18,130416.05073738098,39008.319414138794,1,False
2022-07-19,132309.7189502716,39008.319414138794,1,False
2022-07-20,133058.3194141388,39008.319414138794,1,False
2022-07-21,142256.85212898254,39008.319414138794,1,False
2022-07-22,142460.79133796692,39008.319414138794,1,False
2022-07-25,141012.9806690216,39008.319414138794,1,False
2022-07-26,137375.11384773254,39008.319414138794,1,False
2022-07-27,143439.92219734192,39008.319414138794,1,False
2022-07-28,145750.31709480286,39008.319414138794,1,False
2022-07-29,146765.7364654541,43736.1408367157,1,False
2022-08-01,148342.6590938568,43736.1408367157,1,False
2022-08-02,148824.8237400055,43736.1408367157,1,False
2022-08-03,150906.63336753845,43736.1408367157,1,False
2022-08-04,152733.1768093109,43736.1408367157,1,False
2022-08-05,151451.1896724701,43736.1408367157,1,False
2022-08-08,144666.89319992065,43736.1408367157,1,False
2022-08-09,140656.42498779297,43736.1408367157,1,False
2022-08-10,140656.42498779297,140656.42498779297,0,False
2022-08-11,139732.00468444824,42200.7219543457,1,False
2022-08-12,142425.74377441406,42200.7219543457,1,False
2022-08-15,142604.6640777588,42200.7219543457,1,False
2022-08-16,141799.51892089844,42200.7219543457,1,False
2022-08-17,139881.0986175537,42200.7219543457,1,False
2022-08-18,142038.08438110352,42200.7219543457,1,False
2022-08-19,137575.01892089844,42200.7219543457,1,False
2022-08-22,134483.67831420898,42200.7219543457,1,False
2022-08-23,134483.67831420898,134483.67831420898,0,False
2022-08-24,134483.67831420898,134483.67831420898,0,False
2022-08-25,134483.67831420898,134483.67831420898,0,False
2022-08-26,134483.67831420898,134483.67831420898,0,False
2022-08-29,133417.66189575195,40566.33950805664,1,False
2022-08-30,131096.54348754883,40566.33950805664,1,False
2022-08-31,131096.54348754883,131096.54348754883,0,False
2022-09-01,131096.54348754883,131096.54348754883,0,False
2022-09-02,131096.54348754883,131096.54348754883,0,False
2022-09-06,131096.54348754883,131096.54348754883,0,False
2022-09-07,131096.54348754883,131096.54348754883,0,False
2022-09-08,131096.54348754883,131096.54348754883,0,False
2022-09-09,131096.54348754883,131096.54348754883,0,False
2022-09-12,131096.54348754883,131096.54348754883,0,False
2022-09-13,131096.54348754883,131096.54348754883,0,False
2022-09-14,131096.54348754883,131096.54348754883,0,False
2022-09-15,131096.54348754883,131096.54348754883,0,False
2022-09-16,131096.54348754883,131096.54348754883,0,False
2022-09-19,131096.54348754883,131096.54348754883,0,False
2022-09-20,130995.9045715332,39611.82131958008,1,False
2022-09-21,128648.61770629883,39611.82131958008,1,False
2022-09-22,125034.4602355957,39611.82131958008,1,False
2022-09-23,121109.4973449707,39611.82131958008,1,True
2022-09-26,121109.4973449707,121109.4973449707,0,True
2022-09-27,121109.4973449707,121109.4973449707,0,True
2022-09-28,121109.4973449707,121109.4973449707,0,True
2022-09-29,121109.4973449707,121109.4973449707,0,True
2022-09-30,121109.4973449707,121109.4973449707,0,True
2022-10-03,121109.4973449707,121109.4973449707,0,True
2022-10-04,121109.4973449707,121109.4973449707,0,True
2022-10-05,121109.4973449707,121109.4973449707,0,True
2022-10-06,121109.4973449707,121109.4973449707,0,True
2022-10-07,121109.4973449707,121109.4973449707,0,True
2022-10-10,121109.4973449707,121109.4973449707,0,True
2022-10-11,121109.4973449707,121109.4973449707,0,True
2022-10-12,121109.4973449707,121109.4973449707,0,True
2022-10-13,121109.4973449707,121109.4973449707,0,True
2022-10-14,121109.4973449707,121109.4973449707,0,True
2022-10-17,121109.4973449707,121109.4973449707,0,True
2022-10-18,121109.4973449707,121109.4973449707,0,True
2022-10-19,121109.4973449707,121109.4973449707,0,True
2022-10-20,121109.4973449707,121109.4973449707,0,True
2022-10-21,121109.4973449707,121109.4973449707,0,True
2022-10-24,121109.4973449707,121109.4973449707,0,True
2022-10-25,121109.4973449707,121109.4973449707,0,True
2022-10-26,121109.4973449707,121109.4973449707,0,True
2022-10-27,121109.4973449707,121109.4973449707,0,True
2022-10-28,121109.4973449707,121109.4973449707,0,True
2022-10-31,121109.4973449707,121109.4973449707,0,True
2022-11-01,121109.4973449707,121109.4973449707,0,True
2022-11-02,121109.4973449707,121109.4973449707,0,True
2022-11-03,121109.4973449707,121109.4973449707,0,True
2022-11-04,121109.4973449707,121109.4973449707,0,True
2022-11-07,121109.4973449707,121109.4973449707,0,True
2022-11-08,121109.4973449707,121109.4973449707,0,True
2022-11-09,121109.4973449707,121109.4973449707,0,True
2022-11-10,121109.4973449707,121109.4973449707,0,True
2022-11-11,121109.4973449707,121109.4973449707,0,True
2022-11-14,121109.4973449707,121109.4973449707,0,True
2022-11-15,121109.4973449707,121109.4973449707,0,True
2022-11-16,121109.4973449707,121109.4973449707,0,True
2022-11-17,121109.4973449707,121109.4973449707,0,True
2022-11-18,121109.4973449707,121109.4973449707,0,True
2022-11-21,121109.4973449707,121109.4973449707,0,True
2022-11-22,121109.4973449707,121109.4973449707,0,True
2022-11-23,121109.4973449707,121109.4973449707,0,True
2022-11-25,121109.4973449707,121109.4973449707,0,True
2022-11-28,121109.4973449707,121109.4973449707,0,True
2022-11-29,121109.4973449707,121109.4973449707,0,True
2022-11-30,121109.4973449707,121109.4973449707,0,True
2022-12-01,121109.4973449707,121109.4973449707,0,True
2022-12-02,121109.4973449707,121109.4973449707,0,True
2022-12-05,121109.4973449707,121109.4973449707,0,True
2022-12-06,121109.4973449707,121109.4973449707,0,True
2022-12-07,121109.4973449707,121109.4973449707,0,True
2022-12-08,121109.4973449707,121109.4973449707,0,True
2022-12-09,121109.4973449707,121109.4973449707,0,True
2022-12-12,121109.4973449707,121109.4973449707,0,True
2022-12-13,121109.4973449707,121109.4973449707,0,True
2022-12-14,121109.4973449707,121109.4973449707,0,True
2022-12-15,121109.4973449707,121109.4973449707,0,True
2022-12-16,121109.4973449707,121109.4973449707,0,True
2022-12-19,121109.4973449707,121109.4973449707,0,True
2022-12-20,121109.4973449707,121109.4973449707,0,True
2022-12-21,121109.4973449707,121109.4973449707,0,True
2022-12-22,121109.4973449707,121109.4973449707,0,True
2022-12-23,121109.4973449707,121109.4973449707,0,True
2022-12-27,121109.4973449707,121109.4973449707,0,True
2022-12-28,121109.4973449707,121109.4973449707,0,True
2022-12-29,121109.4973449707,121109.4973449707,0,True
2022-12-30,121109.4973449707,121109.4973449707,0,True
2023-01-03,121109.4973449707,121109.4973449707,0,True
2023-01-04,121109.4973449707,121109.4973449707,0,True
2023-01-05,121109.4973449707,121109.4973449707,0,True
2023-01-06,121109.4973449707,121109.4973449707,0,True
2023-01-09,121109.4973449707,121109.4973449707,0,True
2023-01-10,121109.4973449707,121109.4973449707,0,True
2023-01-11,121109.4973449707,121109.4973449707,0,True
2023-01-12,121109.4973449707,121109.4973449707,0,True
2023-01-13,121109.4973449707,121109.4973449707,0,True
2023-01-17,121109.4973449707,121109.4973449707,0,True
2023-01-18,121109.4973449707,121109.4973449707,0,True
2023-01-19,121109.4973449707,121109.4973449707,0,True
2023-01-20,121109.4973449707,121109.4973449707,0,True
2023-01-23,121109.4973449707,121109.4973449707,0,True
2023-01-24,121109.4973449707,121109.4973449707,0,True
2023-01-25,121109.4973449707,121109.4973449707,0,True
2023-01-26,121109.4973449707,121109.4973449707,0,True
2023-01-27,121109.4973449707,121109.4973449707,0,True
2023-01-30,121109.4973449707,121109.4973449707,0,True
2023-01-31,121109.4973449707,121109.4973449707,0,True
2023-02-01,121109.4973449707,121109.4973449707,0,True
2023-02-02,121109.4973449707,121109.4973449707,0,True
2023-02-03,121109.4973449707,121109.4973449707,0,True
2023-02-06,121109.4973449707,121109.4973449707,0,True
2023-02-07,121109.4973449707,121109.4973449707,0,True
2023-02-08,121109.4973449707,121109.4973449707,0,True
2023-02-09,121109.4973449707,121109.4973449707,0,True
2023-02-10,121109.4973449707,121109.4973449707,0,True
2023-02-13,121109.4973449707,121109.4973449707,0,True
2023-02-14,121109.4973449707,121109.4973449707,0,True
2023-02-15,121109.4973449707,121109.4973449707,0,True
2023-02-16,121109.4973449707,121109.4973449707,0,True
2023-02-17,121109.4973449707,121109.4973449707,0,True
2023-02-21,121109.4973449707,121109.4973449707,0,True
2023-02-22,121109.4973449707,121109.4973449707,0,True
2023-02-23,121109.4973449707,121109.4973449707,0,True
2023-02-24,121109.4973449707,121109.4973449707,0,True
2023-02-27,121109.4973449707,121109.4973449707,0,True
2023-02-28,121109.4973449707,121109.4973449707,0,True
2023-03-01,121109.4973449707,121109.4973449707,0,True
2023-03-02,121109.4973449707,121109.4973449707,0,True
2023-03-03,121109.4973449707,121109.4973449707,0,True
2023-03-06,121109.4973449707,121109.4973449707,0,True
2023-03-07,121109.4973449707,121109.4973449707,0,True
2023-03-08,121109.4973449707,121109.4973449707,0,True
2023-03-09,121109.4973449707,121109.4973449707,0,True
2023-03-10,121109.4973449707,121109.4973449707,0,True
2023-03-13,121109.4973449707,121109.4973449707,0,True
2023-03-14,121109.4973449707,121109.4973449707,0,True
2023-03-15,121109.4973449707,121109.4973449707,0,True
2023-03-16,121109.4973449707,121109.4973449707,0,True
2023-03-17,121109.4973449707,121109.4973449707,0,True
2023-03-20,121109.4973449707,121109.4973449707,0,True
2023-03-21,121109.4973449707,121109.4973449707,0,True
2023-03-22,121109.4973449707,121109.4973449707,0,True
